"gene","baseMean","log2FoldChange","pvalue","padj","avg_cpm"
"Casp4",41.4971732442143,2.21917123026546,1.08272103124455e-05,0.000331453860043168,250.634803252499
"Zyx",154.911711785303,2.19523359481819,2.15217921928429e-32,1.01023292553205e-29,947.221155272603
"Tnfsf15",157.66487887193,2.18730064877932,6.40898335737807e-06,0.000211857520278399,936.635241318123
"Slamf7",74.9121456852489,2.16517335173657,1.52250753396188e-06,5.92263842355007e-05,449.845199316349
"Dnaja1",34.5203671986609,2.15746753816625,8.61183238249431e-06,0.000273134737861002,209.29938820808
"Etnk1",34.4010752301072,2.14784835116641,1.16426723806858e-06,4.71126759956371e-05,207.955396919473
"C3",121.88188907752,2.13986437858682,3.14934539163009e-21,7.64639341464396e-19,741.839911074578
"Itga4",35.080028524815,2.13889581566582,8.21186364794682e-08,4.38028272312072e-06,213.032923377513
"Cd274",262.324944503071,2.13719579286872,3.88908394892037e-26,1.24468364019765e-23,1585.98107550609
"Glipr2",20.9744659240874,2.12512310421222,3.59968715535667e-05,0.000927103766869389,127.428845558117
"Epsti1",36.4735888197653,2.12002170139173,1.04660053759666e-06,4.28436882861517e-05,221.675342796847
"Cfb",227.559269582704,2.11524841699648,4.81165041885401e-17,7.69973422707979e-15,1373.73721663343
"Ubr4",35.0987823995698,2.1106431419744,1.33685592696082e-06,5.31796756030009e-05,212.60153268672
"Samhd1",258.676710694997,2.08866778406108,5.0100110836902e-29,2.07502870825075e-26,1566.20269127149
"Peli1",74.7172203856213,2.06412020860477,2.76167618379812e-07,1.32278653130086e-05,447.8251924532
"Ccrl2",166.832495025566,2.05888271495,6.51796821157769e-11,5.21511524746801e-09,1001.40261524804
"AA467197",436.766189360688,2.04660115993518,1.25078538552295e-19,2.75211871858346e-17,2626.05510314027
"Dse",28.3256727307844,2.04173208052493,5.95940367946191e-06,0.000200766322043499,172.043319888865
"Rap2c",19.7912390873582,2.03313285580025,2.67923379124703e-05,0.000714563830460998,120.167891048811
"Tbc1d13",23.0016050582456,2.00607148583345,1.1338294414132e-05,0.000345597103765816,140.201534745835
"F630028O10Rik",7.07493326093715,-2.0471855884703,9.51728709905986e-06,0.000297827637619913,43.7556021066659
"Arhgap25",14.0775158835022,-2.05590802003083,6.75007596119134e-12,6.42260605983084e-10,87.8857869861543
"Bin1",5.54634484509505,-2.10702304800038,2.71332394989444e-05,0.000720925054007802,34.7971046544355
"Dusp3",10.8906926032779,-2.13226011184012,2.26111285494484e-09,1.50193354827043e-07,68.4962134367556
"Dok2",10.1364757215961,-2.18282475886252,1.13294009234052e-07,5.99776781215759e-06,64.3200788158765
"Cd300lb",4.38104060594831,-2.30269993402241,1.9479476995116e-07,9.52465260573691e-06,28.3953852346943
"Hmha1",6.46444378659181,-2.39124584456227,3.39042328758814e-07,1.59146469119387e-05,40.3944387678222
"Scd2",3.50805084615071,-2.52330602224108,1.47436476058181e-05,0.000428967036332915,22.5165763308883
"Stac2",5.85923309924385,-2.67235723015521,1.54029115436646e-06,5.95889561422762e-05,36.6815183668768
"Tgfbr1",5.31237571536901,-3.11597251216073,1.19352703768544e-07,6.27136109876356e-06,33.3001602043557
"Hist1h1c",3.454077358993,-3.1828030758674,1.4514747872706e-06,5.6776855428735e-05,21.6454765617992
