"gene","baseMean","log2FoldChange","pvalue","padj","avg_cpm"
"Slfn8",49.3106741332653,2.79389491296948,2.83313440966509e-09,1.64343422740802e-07,297.35346934496
"Ms4a6c",77.6642503661346,2.7858698781346,1.30523937307996e-09,7.92069591194101e-08,470.307905650917
"Il15",35.9463169092284,2.78458916796145,4.26587366624025e-07,1.66237815332101e-05,216.045673141206
"Nod1",28.1968622637337,2.77638902201641,5.76680027035324e-07,2.17446110788276e-05,170.712555610957
"Stat1",66.6138871871823,2.77351600928613,3.57662386376473e-12,3.12399594721243e-10,405.285036593723
"Mxd1",50.6419069421426,2.76060023921352,1.02654972926784e-11,7.95995040072073e-10,306.477505670919
"Dck",22.1038653005578,2.75689868305142,1.06046147190555e-05,0.000297359657749457,134.79035731172
"Isg15",223.978008139695,2.75601241956302,1.66740679422416e-27,5.06824969172376e-25,1346.60661784702
"Ifitm3",248.408325894762,2.74219366183493,2.65522500350676e-25,7.47298325986959e-23,1497.89725367758
"Nmi",29.9584516924697,2.73564571574997,1.46820866159766e-05,0.000389049690450091,180.798560640554
"Ccrl2",166.832495025566,2.71009668457802,2.05675267699382e-18,3.39766599836436e-16,1001.40261524804
"Epsti1",36.4735888197653,2.70373878270859,2.39181751283852e-10,1.59433520000526e-08,221.675342796847
"Ifi35",42.599433000808,2.69254500899895,1.38576348972038e-09,8.29166673888594e-08,257.927071540525
"Nlrc5",64.7764515803693,2.6916244568857,8.67566828191044e-12,6.93962139728815e-10,391.885426433819
"Apobec3",23.1596629963131,2.67863544638074,4.44360534721029e-07,1.72280393027811e-05,140.542570890702
"Stat2",75.2612190356924,2.67798077487792,3.19464074171923e-14,3.51827173859775e-12,457.100154169895
"Mndal",100.31627562703,2.66417737237433,1.89612525490859e-18,3.20192351378898e-16,607.433344852765
"Tdrd7",18.9313150005191,2.66255759260046,2.85074322849912e-05,0.000680749809072997,114.827191039197
"AW112010",629.538358886405,2.6612216741682,2.486780317777e-40,1.45361874113749e-37,3795.47212496553
"Ifi204",230.69929135242,2.66050282540176,1.83844116066059e-32,7.76128576658881e-30,1395.94065603714
"Stxbp3a",29.1135693062523,2.6483099017369,1.69498005866489e-08,8.41840095803562e-07,176.48252946745
"Mnda",35.4105453838415,2.6312723201731,1.44759809484532e-06,4.89679182109838e-05,214.223960647476
"Samd9l",64.6897655060124,2.60297900270698,3.20206389108395e-12,2.8293585474822e-10,391.748043022301
"Slc25a22",37.0050727506422,2.59488938699541,5.14972273774996e-08,2.49253140663452e-06,224.699245542723
"Cited2",49.590563367585,2.57384302693181,2.53300832547169e-12,2.26450944297169e-10,300.353960595701
"Tiparp",37.7770024585373,2.55246928386662,4.05052585775508e-07,1.60312218713963e-05,227.333256428279
"Trex1",82.9095652361574,2.53475919524282,2.35924285190238e-12,2.13427219423883e-10,501.583141317257
"Casp4",41.4971732442143,2.52871882561936,4.15402105361021e-07,1.63556507701471e-05,250.634803252499
"Polr2g",29.5816219143182,2.52709929408003,1.13167220288701e-05,0.000313853177727678,176.787693037404
"Xaf1",42.4169853608718,2.50212694720172,2.72841243630455e-08,1.3376262002244e-06,256.616412058939
"Znfx1",109.922408540595,2.48412437477666,1.4341327548925e-18,2.53441274521584e-16,665.72939616129
"Pml",36.979947915504,2.47438661256201,5.85464448104545e-07,2.18085506918943e-05,223.418486216221
"Cd274",262.324944503071,2.46647197502212,6.59375646666287e-35,3.1316222118857e-32,1585.98107550609
"Ugcg",21.7940764480974,2.46455279068124,5.05156305596219e-07,1.93872866981094e-05,131.507143947274
"Irf1",68.656157680862,2.44167149152395,3.68007349674784e-15,4.23710280330104e-13,416.033106211206
"Eif2ak2",27.8482503976767,2.43825500772429,2.72353090777355e-06,8.69584511267699e-05,168.732200411598
"Aim1",21.4099571333495,2.43584669872716,3.20075093467532e-05,0.000753018772526247,129.497777944942
"Ccl5",3183.1424889839,2.43430244462431,3.10329741762879e-49,2.35819570765612e-46,19081.6029822856
"Parp10",26.7161914304876,2.43313974743378,1.4906332729976e-06,4.96767524973399e-05,162.710196685098
"Bbx",16.0380385907233,2.42703557402249,1.96668097125752e-05,0.000498997398663457,97.4119092439935
"Gch1",44.9541943978676,2.40489445452224,1.19782284112442e-07,5.41800938672884e-06,272.322130030015
"Marcksl1",169.740107094788,2.3922318366224,4.29201570111103e-21,8.81487224668721e-19,1022.35637814902
"Acsl1",183.680758496369,2.37878296930414,1.67898075943482e-18,2.89967608885118e-16,1106.42816535915
"Slamf7",74.9121456852489,2.37600562499862,1.07542546865122e-07,4.92298682908471e-06,449.845199316349
"Tma16",44.623298350585,2.35945558873991,1.69005676284765e-05,0.00044133131755599,270.162250962995
"Dhx58",38.1858056169491,2.34371521655296,1.04294222871117e-05,0.000293530296147265,230.771718853063
"Bst2",104.280681797146,2.30743168978054,9.90143449857874e-13,9.5241773107215e-11,631.331504195718
"Lgals9",119.207223596561,2.30308059262327,1.65200135304333e-16,2.20237864592566e-14,721.527349651465
"Slfn5",180.165439056161,2.27867206507676,6.66245727611913e-28,2.10950053505122e-25,1092.11734675071
"Dram1",36.7447286418672,2.27835932689268,5.37826330726392e-07,2.05373984280897e-05,223.45304705758
"Clic4",221.273060916339,2.26504363085787,9.26014832270532e-24,2.34559557014126e-21,1335.10094510403
"Cd40",197.594186683386,2.25998259546073,4.39697439146289e-12,3.71251204452517e-10,1183.3693048012
"P2ry14",73.3436322411089,2.19499486766778,1.34352256711362e-10,9.36644769495082e-09,442.736141944651
"Zcchc2",29.0576587908885,2.17873479316238,5.80886438873799e-07,2.17446110788276e-05,176.750202456134
"Slc7a2",261.701578443036,2.12105191701407,5.53846042879311e-16,7.13334928786422e-14,1577.2003738329
"Cfb",227.559269582704,2.10892558700246,5.70824355997595e-17,8.03276718745504e-15,1373.73721663343
"Ccdc86",23.4375800722022,2.10743851461555,2.85773376884177e-05,0.000680749809072997,142.689949964311
"Samhd1",258.676710694997,2.09712893974894,2.60557419366778e-29,9.42845633222926e-27,1566.20269127149
"Nampt",166.452169955419,2.08499144948827,4.34273600985942e-22,9.42870026826336e-20,1011.2272272737
"Itga4",35.080028524815,2.07126068367528,2.19058718033979e-07,9.3518381929225e-06,213.032923377513
"Ms4a6d",152.817727842238,2.06195138863026,8.78650993819292e-12,6.95507177295083e-10,925.551712911549
"Tor1aip2",99.9725493212626,2.05491113607814,3.49575839282991e-14,3.79489543244493e-12,604.240004343092
"Fmnl2",26.3463540066911,2.04930348716554,9.07600535723033e-06,0.000261244563293914,159.237000636279
"Rnf19b",38.5328444405183,2.04779452236729,1.58324078779003e-08,7.91516233316871e-07,234.133664109412
"Dse",28.3256727307844,2.04052622523654,5.9402822571068e-06,0.000176920943286767,172.043319888865
"Etnk1",34.4010752301072,2.00464121978898,6.30234598012156e-06,0.000185626074042417,207.955396919473
"Sdc4",189.51050156126,1.99817633601347,1.31334081445528e-09,7.92069591194101e-08,1132.28757696555
"Ccl3",1197.45065616474,1.97514122588421,8.50829075191329e-24,2.22946556633756e-21,7147.4273003948
"N4bp1",29.2174804745155,1.96096248390127,5.94036368596743e-06,0.000176920943286767,177.686260405321
"Ogfr",44.9942888707027,1.95846178654291,3.46732449058569e-07,1.41656982816993e-05,272.399917273516
"Casp1",45.3649549402931,1.95711512683436,1.73194685353405e-06,5.69743036363863e-05,275.19134216847
"Mcmbp",21.3033828066417,1.92588683464484,1.46936782680847e-05,0.000389049690450091,129.596687361368
"March5",75.7470064423469,1.92083961194784,9.56804100559436e-12,7.49562305170222e-10,458.032580447704
"Tnf",1583.7790662543,1.9207727650099,6.29868969016932e-23,1.4957419673624e-20,9474.84600957582
"Slfn2",143.394023509185,1.92031604421212,1.1284069416851e-15,1.33980692966641e-13,867.600765379305
"Ctsc",197.721113937771,1.91949242420767,5.5871140334087e-18,8.49129590797455e-16,1197.59643400198
"Rasgef1b",59.2348095881447,1.91726966369867,5.58665121112104e-08,2.66999764486219e-06,359.790210249532
"Cggbp1",24.2628149871098,1.88279949623513,1.21114747418897e-05,0.000331997028768936,147.169562774407
"Zyx",154.911711785303,1.8622212525577,2.01566996351976e-23,4.94099227509247e-21,947.221155272603
"Fam102b",41.8843607975404,1.85283000693248,4.37230414461895e-06,0.000132900556779838,254.07719518532
"C3",121.88188907752,1.84002569956812,7.37478756124356e-16,9.08652002731659e-14,741.839911074578
"Ubr4",35.0987823995698,1.83776615917345,3.04900624072409e-05,0.000721788112874216,212.60153268672
"AA467197",436.766189360688,1.83133407543857,7.12678118450036e-16,9.0260683701697e-14,2626.05510314027
"H2-M2",146.239848664328,1.82931621402618,5.47404548975932e-11,3.96164492158867e-09,884.930288874557
"Cd164",34.1123997240069,1.80888699067477,7.35128481067205e-07,2.68569294597581e-05,206.616924825032
"Cdkn1a",122.715242591611,1.80015241324196,5.99727555537801e-14,6.32962457573854e-12,745.691735933468
"Rock1",21.6324788983006,1.78708508318256,3.45869105435015e-05,0.000806214519079963,131.583437579036
"Ass1",55.6632977189813,1.75525574478579,1.03147454366253e-08,5.4214079396196e-07,338.887163154368
"Tlr2",55.7709750292992,1.74189826153925,3.65025643952479e-06,0.00011184797856431,337.863222620107
"Pi4k2a",32.5588592148749,1.73823010979944,2.30184597887715e-05,0.000567913233554786,197.37781217907
"Trafd1",63.8951801455651,1.72990686329829,3.68377040672536e-09,2.07355343116341e-07,387.037345432534
"Tspo",85.4947778215912,1.72478314372241,2.06881178942292e-10,1.39123015821458e-08,517.988554347414
"Slc23a2",25.3627047919469,1.70095321978366,2.52090322852957e-06,8.0828454150195e-05,153.684652352748
"Fndc3a",45.8153959903384,1.68962461726739,1.49703596813934e-06,4.96767524973399e-05,277.30141603651
"Lcp2",48.6573648003597,1.6767141276802,5.45217207723337e-07,2.07155278074482e-05,295.805669977749
"Rasa4",87.0937399365235,1.64444422792956,8.07891237445684e-11,5.73753786294369e-09,526.911949444098
"Anxa7",34.0837064984182,1.6432906465937,3.03979620755353e-06,9.58481800049762e-05,207.160434829982
"Hk3",80.4077478141917,1.62986079891057,4.54806744149647e-10,2.92887834643489e-08,486.550697185843
"Skil",41.2014093005167,1.60732178219469,1.46018480207201e-05,0.000389049690450091,249.934172463627
"Tor3a",92.539637835493,1.60492581846019,5.33643479683148e-10,3.40769479169096e-08,561.118673972569
"Usp25",43.2436849548888,1.58156147936052,2.89929497319958e-05,0.000688491953166988,261.929840093272
"Snx10",59.2926406047525,1.57379833352217,8.61459792772625e-09,4.61002321498534e-07,360.662883152769
"Tor1aip1",63.7325310480831,1.5705004592513,1.54295503067496e-07,6.72853974631821e-06,385.316738610323
"AI607873",86.5870249532116,1.55663757992033,3.71068016059854e-12,3.20425665231685e-10,526.42758784091
"Fcgr4",40.5597952381621,1.53965679896267,4.27686970061443e-06,0.000130521818694655,245.658220896277
"Dbnl",41.8454227410121,1.53550509312782,1.67124127855188e-05,0.000437922843990197,253.562075975659
"Tapbp",248.052870183457,1.53105609385268,6.90381907442243e-23,1.58976124686473e-20,1503.19890745461
"Uba7",49.0049543356736,1.53056313601447,9.51721763750026e-06,0.000271884724914904,296.779341166694
"Nono",52.887375053518,1.52097014086549,1.2630223499391e-07,5.67911647170842e-06,320.514603041363
"H3f3b",233.915623594675,1.48594744437128,6.73272070239555e-21,1.34636696361852e-18,1414.7232862314
"Mapkapk2",214.465567117351,1.48214564991888,1.37369012089342e-20,2.6765823663254e-18,1300.67611044869
"Klf6",55.626666828446,1.47838685826599,1.37152372825751e-06,4.69468865361657e-05,336.302260600511
"Psmb8",72.0178012402712,1.46497391479308,2.35264896460918e-07,9.87722623318515e-06,436.976364591259
"Lyn",68.8211062524289,1.45711025567216,1.58322451543557e-07,6.83575175726985e-06,418.870747145844
"Mtmr14",31.2149993748468,1.44919472942851,1.78362555610354e-05,0.00046417022605585,189.477380260044
"Rgs1",79.0977983170544,1.4475235039725,9.38456156839726e-08,4.32201717322732e-06,477.226626713039
"Trim25",61.6445427812896,1.44640057796007,4.22068117799716e-07,1.6532451686392e-05,373.318858814524
"Psmb10",72.3812357301976,1.42409548269484,5.80722144094482e-07,2.17446110788276e-05,438.780476871594
"Dtx3l",60.8468489013117,1.42198595582983,1.42560711317433e-07,6.26195864335938e-06,369.085919780261
"H2-T23",64.8459787854855,1.39856026519068,3.69256826531795e-07,1.48464689143657e-05,392.808490617395
"Ptx3",270.280870106556,1.39291401147545,6.68623937025421e-06,0.000195418203748314,1626.65413577838
"Cept1",45.3152057072636,1.3795358519766,1.35019973601769e-06,4.64260986153776e-05,275.061652895605
"Psme2",141.900571848466,1.37265119443286,1.04482747490965e-08,5.43811231632769e-07,860.061630616503
"Sppl2a",54.9131699448382,1.36248275520275,9.86666723808818e-06,0.000280812001281768,333.419754605744
"Clec4e",423.232262624096,1.34503104719854,1.3472432069204e-13,1.38347312559299e-11,2567.58030946795
"Lgals3bp",260.030873726575,1.27970886476062,6.94989642250681e-13,6.77080293777298e-11,1577.97380026877
"Cflar",87.7423561487083,1.25453377038585,4.55548337840085e-06,0.000137916805547682,530.275856949192
"Slc31a2",70.3878437540375,1.2284195670423,2.20697593495914e-05,0.00054628046025259,427.435718642514
"Ly6e",174.763940425324,1.22835606099086,1.44989888109901e-06,4.89679182109838e-05,1064.34071916668
"Sat1",148.45470663306,1.21279712109031,7.40494166617054e-12,6.05055394851934e-10,900.942111913062
"Rab8b",57.2686934355573,1.17579716719442,1.30992223411977e-05,0.00035298223606653,347.12060261533
"Tnfaip3",154.58156190895,1.17153092495016,3.45202867983725e-07,1.41656982816993e-05,930.663426384441
"Cd47",52.0805321307246,1.16391700783587,3.14083816812405e-05,0.000741218299365673,316.856426129988
"Actr2",190.171624329552,1.12735278983559,1.40753881190767e-11,1.06958874316864e-09,1157.58326477339
"Notch2",101.635381873105,1.07932827610496,3.86856497158669e-05,0.000893532681431223,614.670963866158
"Rap1b",77.0545148772757,1.05078188584754,1.52546043907216e-05,0.000402499092934353,466.963436475702
"Il1rn",765.212859456466,1.04186901575377,6.69742186575198e-08,3.16109992284778e-06,4613.11489046561
"Icam1",112.884894563642,0.962431888157428,6.89022180918287e-06,0.0002006084119846,689.426241876747
"Axl",180.423946520103,0.937438378763721,1.44198494033086e-09,8.56065903247985e-08,1096.12117653301
"Nfkbia",221.73603565306,0.890911060487913,1.33687595771776e-07,5.94088912438435e-06,1341.71034795359
"Plin2",155.363963632677,0.841269573350161,2.30654760072869e-07,9.73747512107629e-06,946.471153896204
"Ubc",360.63525391914,0.835115751827475,3.2181455564576e-09,1.84388683889482e-07,2185.4297221198
"Cndp2",100.948266524499,0.831737361529071,1.02519673201011e-05,0.000289608548942186,615.769214020097
"Pabpc1",270.010579837046,0.82176951724932,1.09975793462279e-07,5.00422787137639e-06,1637.66183566989
"Sdcbp",108.394897456629,0.790755240203568,3.18142750035574e-06,9.90806048164068e-05,662.98561454787
"Actb",5292.67998948323,0.787537275657328,1.33714905919356e-05,0.000359045784480984,32254.19869732
"Npc2",243.836458675,0.77520747836391,3.63503496137762e-07,1.46928886550577e-05,1480.96017865924
"Sod2",337.272639756318,0.728331680736337,1.08398703609214e-05,0.000301729578288065,2044.14361695334
"H2-K1",495.344363360921,0.720171609572484,8.43432904972645e-09,4.57803331777652e-07,3007.73172992033
"B2m",1533.91066958524,0.685639650367913,4.92908355711557e-11,3.60154864908858e-09,9312.0453752758
"H2-D1",417.566785775146,0.557029357478631,1.03722944804057e-06,3.64903082206497e-05,2540.44434081546
"Lilrb4",267.573825047094,0.522378854999927,6.10240815106277e-06,0.000180436574085315,1633.43502812186
"Fth1",6018.56602028997,-0.348568052866847,5.75444558914345e-08,2.73300200199382e-06,36733.7506686308
"Lyz1",976.170724388674,-0.425454145718979,2.35211694946652e-08,1.16063225318156e-06,5990.86848291503
"Tmsb4x",1590.43245536795,-0.446122831190532,8.56973743160756e-07,3.08632392145905e-05,9715.44306656338
"Rpl10",223.923798964516,-0.50789712626231,6.5421829954392e-06,0.000191946133522558,1372.85880403938
"Lyz2",1071.70986067593,-0.537762308680511,1.06246820666829e-08,5.45519993410295e-07,6578.71372046112
"Tyrobp",213.57576732183,-0.54911415493663,1.96037242548447e-07,8.41631076907146e-06,1311.44044988701
"Rplp0",166.840192792461,-0.562786083770416,1.0091137846023e-05,0.000286128942134062,1021.94921138
"Itgb2",178.388928999401,-0.567619001781209,1.60081436771877e-05,0.000420920013158994,1095.15153903967
"Rpsa",137.101281034117,-0.618179823540571,1.25670169031441e-05,0.000340606554114877,842.765042863459
"Rps12",156.440175557373,-0.619098936782254,1.69750076917368e-06,5.60839493258731e-05,959.306805879432
"Ftl1",4196.93967716972,-0.624971782313897,1.58308512619016e-14,1.79550207073419e-12,25858.0166889324
"Lpl",449.206085934271,-0.648544223704553,3.60172558818973e-07,1.46361030720073e-05,2765.90916149318
"Ctsd",1072.9405226929,-0.651068826477668,4.52443120095268e-18,7.01656177470192e-16,6616.89410160884
"Rpl32",90.9120249745917,-0.652476085172522,4.07324024657323e-05,0.000937956140415454,557.524047569015
"Ctsa",97.0046201541183,-0.661617072070443,1.9027810239274e-05,0.000488123913565646,595.455907729668
"Pkm",178.023702590319,-0.669045411193054,2.52942824796371e-05,0.000614093458666973,1096.11204448268
"Creg1",135.704230833493,-0.675051538430244,3.02312182866489e-07,1.26223641626508e-05,836.300728096385
"Sh3bgrl3",113.386136383002,-0.686066225404278,2.11793118052431e-05,0.000529413126342246,695.894639653748
"Rpl5",88.3037570037555,-0.719156709034145,1.21438198122473e-05,0.000331997028768936,541.773567181112
"Rps3",115.680251642011,-0.719719617139766,1.43610943500205e-06,4.89371999846663e-05,709.55786438019
"Lcp1",332.087879774695,-0.726549482039323,3.43359870505132e-10,2.26886230953783e-08,2023.96740838478
"Anxa2",97.2176450430812,-0.727820687093076,1.89092698698133e-05,0.000487089972002411,594.435128089573
"Rps2",106.91570585507,-0.73779648987334,6.15015400537084e-07,2.27975708716161e-05,656.255321031628
"Csf1r",127.87209560027,-0.762051135404443,7.93310473358618e-08,3.72121375743959e-06,792.992369780204
"Lgals1",58.1020661139749,-0.844374475260132,3.48082437773703e-05,0.000808892490716322,357.55720049453
"Fn1",113.075683093512,-0.86026089404638,2.64426609734948e-05,0.000635879052967048,692.261646100121
"Gpx1",105.03961442165,-0.862273761136598,4.89207997165954e-12,4.08515557193856e-10,650.013123805312
"Rps11",98.0278842851864,-0.889490754204137,1.01707638026548e-09,6.2835474907621e-08,602.107227139649
"Litaf",143.396963635302,-0.901383497257269,4.39346224502908e-09,2.45484702941e-07,878.854960391371
"Vmp1",78.1195414728572,-0.920398445959766,2.22122473160938e-06,7.18259010021263e-05,480.71193370068
"Mmp12",761.972966622874,-0.938920086355015,2.20163886483162e-11,1.65646076572827e-09,4686.91483576237
"Rps14",64.6730349957474,-0.958096177823389,7.98665377272543e-07,2.89002771518764e-05,396.290866129855
"Myo1f",46.9889295964821,-0.966716656222745,1.43562017425389e-05,0.000384129496625188,293.087727706711
"Rpl10a",59.5847386344258,-0.972641449888288,1.5495386966781e-07,6.72853974631821e-06,366.881095988951
"Pilra",96.5506312706918,-1.00200519327266,2.26007690212483e-06,7.27725609290108e-05,588.808276707928
"Gpx4",31.1638948122703,-1.03487366903893,1.9470122033959e-05,0.000496488111865954,192.501020996461
"Clec4n",81.9371122209489,-1.04436105954921,3.22722660314529e-09,1.84388683889482e-07,508.89618513588
"Txnrd1",123.270144244316,-1.04609727385193,5.96022654052011e-06,0.000176920943286767,761.14517796884
"Calm2",35.8123895534347,-1.0731283684496,7.92614343946178e-07,2.88185473667321e-05,220.423505797109
