p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Gm6942	0.00702714165525049	-1.83007499855769	0	0.778	1
Gpr171	0.00702714165525049	-3.58496250072116	0	0.778	1
Prkacb	0.00702714165525049	-3.28950661719499	0	0.778	1
Prkca	0.00702714165525049	-3.66296501272243	0	0.778	1
Tmem51	0.00702714165525049	-5.12928301694497	0	0.778	1
Txnrd3	0.00702714165525049	-3.58496250072116	0	0.778	1
Ccdc32	0.00714764797233539	2.75488750216347	1	0.111	1
Zfp335	0.00730162965008724	1.16992500144231	1	0.111	1
Atp8a1	0.00739739957919983	2.60288440871842	1	0.111	1
Chst7	0.00740836993927601	3.86382187371663	1	0.111	1
Aoah	0.00745027701016824	2.93545974780529	1	0.111	1
Gm6548	0.00761891870214394	2.54843662469604	1	0.111	1
Hyal1	0.00777030340072507	2.01792190799726	1	0.111	1
Slc38a6	0.007847460686763	2.6724253419715	1	0.111	1
Lrrc75a	0.00795699403686908	2.35434957257974	1	0.111	1
Dcbld2	0.0079908886974583	2.39231742277876	1	0.111	1
Plekha8	0.00802664535704524	2.71741279674481	1	0.111	1
Hook2	0.00807486357966947	2.50977500432694	1	0.111	1
Zdhhc24	0.00811857068130874	2.72246602447109	1	0.111	1
Trmo	0.00814569932602883	2.84235034341381	1	0.111	1
Gm21063	0.00818717400004086	1.29545588352617	1	0.111	1
Itgav	0.0117346568517958	-4.34914956362239	0.5	1	1
Ivd	0.0136306998071829	3.69348695749933	1	0.222	1
Nav1	0.0138780977034472	-3.25153876699596	0.25	1	1
Csf1	0.014354084737427	-3.73507848462194	1	1	1
Diaph2	0.0149896845012807	-2.98657948423768	0.25	1	1
Lrrc8d	0.0153602901290169	3.33985000288462	1	0.222	1
Ankrd16	0.0154503886274323	3.16992500144231	1	0.222	1
Uvrag	0.0155810038556009	-1.52780542944079	0.25	1	1
Zfp672	0.0157137243185501	-0.254572827085598	1	0.222	1
Ccr5	0.0159904018823213	3.61738397841353	1	0.222	1
Gpr183	0.0165626434594085	-1.96152585218536	0.25	1	1
Klhl3	0.0166585613901792	3.55896729218821	1	0.222	1
Tmem230	0.016766353917736	-1.59762891255732	0.25	1	1
Fyn	0.0169953463366063	-2.30580842952409	0.25	1	1
Scand1	0.0170029776375316	-1.50814690367033	0.25	1	1
Pcnx	0.0184073876093419	2.83977639974998	1	0.222	1
Ppp1r13l	0.0186337121596676	2.8703647195834	1	0.222	1
Evl	0.0188812284455007	-2.73696559416621	0	0.667	1
Gale	0.0188812284455007	-3.66296501272243	0	0.667	1
Retsat	0.0188812284455007	-3.54432051622381	0	0.667	1
Aar2	0.0188812284455007	-3.67556504950206	0	0.667	1
Nars2	0.0188812284455007	-3.47393118833241	0	0.667	1
Pdia5	0.0188812284455007	-3.76081233612057	0	0.667	1
Ptpn18	0.0188812284455007	-2.76081233612057	0	0.667	1
Rffl	0.0188812284455007	-4.0198995574377	0	0.667	1
Slc5a6	0.0188812284455007	-4.4594316186373	0	0.667	1
Snapc4	0.0188812284455007	-2.8073549220576	0	0.667	1
Tbc1d23	0.0188812284455007	-2.4447848426729	0	0.667	1
Tent5c	0.0188812284455007	-4.63742992061529	0	0.667	1
B430212C06Rik	0.0188812284455007	-3	0	0.667	1
Calhm6	0.0188812284455007	-3.25633975325979	0	0.667	1
Fgf2	0.0188812284455007	-3.47393118833241	0	0.667	1
Pik3ap1	0.0188812284455007	-4.11547721741994	0	0.667	1
Rnf139	0.0188812284455007	-3.18762700317577	0	0.667	1
Rps25-ps1	0.0188812284455007	-1.07800251200127	0	0.667	1
Sfn	0.0188812284455007	-2.3536369546147	0	0.667	1
Man2a2	0.0188812284455007	-3.53051471669878	0	0.667	1
Vrk3	0.0188812284455007	-5.07800251200127	0	0.667	1
Wdr53	0.0188812284455007	-2.73696559416621	0	0.667	1
Tspan33	0.0191133434919503	3.34417592828742	1	0.222	1
Gtpbp2	0.0198653087825927	2.93176526424755	1	0.222	1
Smyd3	0.0199137031087295	0.410933100946107	1	0.222	1
Spp1	0.020612266734978	2.20529015499964	0.25	0.889	1
Alkbh2	0.020944270512325	0.46948528330122	1	0.222	1
Ext1	0.0213756960455309	3.64565843240871	1	0.333	1
Nt5c3b	0.0224623935971021	0.779978483126299	1	0.222	1
Rgs11	0.0229983739203792	0.947532580105864	1	0.222	1
Habp4	0.0232010478659951	2.66468969319189	1	0.222	1
Dis3l	0.0232296639716454	0.931765264247548	1	0.222	1
Stx2	0.0232673439791267	3.12685627955043	1	0.222	1
Rps6ka5	0.0237650627378977	2.98621304826992	1	0.222	1
Gm17068	0.0245186503505256	0.62935662007961	1	0.222	1
Morf4l1-ps1	0.0245186503505256	0.62935662007961	1	0.222	1
Taf7	0.0246746104535623	1.13955135239879	1	0.222	1
Gm9658	0.0246775005710392	0.263034405833794	1	0.222	1
Polr1e	0.0249001766289069	1.56585367777345	1	0.222	1
Ifi204	0.0251437150442122	2.36786437905422	1	0.222	1
Ttc7b	0.0252776054334294	1.97727992349992	1	0.222	1
Pias3	0.0253252023642316	1.82888808360725	1	0.222	1
Galnt11	0.0253317935214964	1.56847437793259	1	0.222	1
Limk2	0.0254892526662527	1.59442282997022	1	0.222	1
Osbp	0.0255159378772345	1.83734966235544	1	0.222	1
Zc3h7b	0.0255822355334196	1.88613203544172	1	0.222	1
Haus1	0.0256581156018313	1.49854774890368	1	0.222	1
Prr15	0.0256597949375974	2.37937836707126	1	0.222	1
Ddit4	0.0258426951664111	1.92481250360578	1	0.222	1
Poglut2	0.0259305389339396	2.58020897075052	1	0.222	1
Btd	0.0261641748423015	3.09049053394791	1	0.222	1
Gas2l1	0.0261818971244791	1.79441586635011	1	0.222	1
Amn1	0.0262058281966297	1.78883483408681	1	0.222	1
Tkfc	0.0262195178148719	1.69348695749933	1	0.222	1
Gm6377	0.026244349038337	1.57328069567352	1	0.222	1
Gm16374	0.0263375015223516	1.16992500144231	1	0.222	1
P4ha2	0.0263440651166529	2.7722069783635	1	0.222	1
Pik3c2a	0.0263807801734562	1.43295940727611	1	0.222	1
Zc3h8	0.0263821795057715	1.75488750216347	1	0.222	1
Oxld1	0.0264021038129088	1.22881869049588	1	0.222	1
Cwc25	0.026418901074114	1.32192809488736	1	0.222	1
Mrps36	0.0264240450921107	1.16992500144231	1	0.222	1
Rpa3	0.0264356841163248	1.24392558288609	1	0.222	1
Acp2	0.0264357354586041	1.61738397841353	1	0.222	1
Itgal	0.0305152857881041	3.89654865138706	1	0.333	1
1700034H15Rik	0.0325301797331345	2.08746284125034	0.5	0	1
1700071M16Rik	0.0325301797331345	2.58496250072116	0.5	0	1
2010001A14Rik	0.0325301797331345	1.16992500144231	0.5	0	1
2610024D14Rik	0.0325301797331345	1.16992500144231	0.5	0	1
2810428J06Rik	0.0325301797331345	1.32192809488736	0.5	0	1
4632404H12Rik	0.0325301797331345	2.58496250072116	0.5	0	1
4833412C15Rik	0.0325301797331345	1.16992500144231	0.5	0	1
4930562F07Rik	0.0325301797331345	1.32192809488736	0.5	0	1
4933423P22Rik	0.0325301797331345	1.16992500144231	0.5	0	1
5031434O11Rik	0.0325301797331345	2.4594316186373	0.5	0	1
5430403G16Rik	0.0325301797331345	1	0.5	0	1
5730420D15Rik	0.0325301797331345	1.16992500144231	0.5	0	1
9930017N22Rik	0.0325301797331345	2	0.5	0	1
A530017D24Rik	0.0325301797331345	1.16992500144231	0.5	0	1
A530064D06Rik	0.0325301797331345	2.16992500144231	0.5	0	1
AC115752.1	0.0325301797331345	2.32192809488736	0.5	0	1
Adgre4	0.0325301797331345	1	0.5	0	1
Aldh1b1	0.0325301797331345	2.16992500144231	0.5	0	1
Angpt2	0.0325301797331345	0.807354922057604	0.5	0	1
Ankrd66	0.0325301797331345	1.4594316186373	0.5	0	1
Apol7c	0.0325301797331345	4.14974711950468	0.5	0	1
Arntl2	0.0325301797331345	1.32192809488736	0.5	0	1
B3gnt3	0.0325301797331345	2.08746284125034	0.5	0	1
B3gnt8	0.0325301797331345	2	0.5	0	1
Baiap2l1	0.0325301797331345	1.90689059560852	0.5	0	1
Bckdha	0.0325301797331345	1.58496250072116	0.5	0	1
Bmp1	0.0325301797331345	4.4757334309664	0.5	0	1
Bphl	0.0325301797331345	2.64385618977472	0.5	0	1
Brip1	0.0325301797331345	2.64385618977472	0.5	0	1
Btla	0.0325301797331345	2.4594316186373	0.5	0	1
C130040N14Rik	0.0325301797331345	0.584962500721156	0.5	0	1
C920009B18Rik	0.0325301797331345	2.24792751344359	0.5	0	1
Cav2	0.0325301797331345	1.58496250072116	0.5	0	1
Ccdc80	0.0325301797331345	1.70043971814109	0.5	0	1
Cdkn2d	0.0325301797331345	1.4594316186373	0.5	0	1
Cecr2	0.0325301797331345	0.807354922057604	0.5	0	1
Chd3	0.0325301797331345	2.24792751344359	0.5	0	1
Cib2	0.0325301797331345	2.08746284125034	0.5	0	1
Clec4a4	0.0325301797331345	0.584962500721156	0.5	0	1
Cox11	0.0325301797331345	1.16992500144231	0.5	0	1
Creb3l2	0.0325301797331345	2.8073549220576	0.5	0	1
Cyp2ab1	0.0325301797331345	1.4594316186373	0.5	0	1
D330050I16Rik	0.0325301797331345	1.90689059560852	0.5	0	1
D730044K07Rik	0.0325301797331345	0.584962500721156	0.5	0	1
D830050J10Rik	0.0325301797331345	0.584962500721156	0.5	0	1
Daam1	0.0325301797331345	1.32192809488736	0.5	0	1
Dcbld1	0.0325301797331345	1.16992500144231	0.5	0	1
Depp1	0.0325301797331345	2.52356195605701	0.5	0	1
Dgkq	0.0325301797331345	3.28540221886225	0.5	0	1
Dusp7	0.0325301797331345	1.58496250072116	0.5	0	1
Efna1	0.0325301797331345	2.39231742277876	0.5	0	1
Eng	0.0325301797331345	2.8073549220576	0.5	0	1
Erf	0.0325301797331345	0.807354922057604	0.5	0	1
Ermard	0.0325301797331345	2.70043971814109	0.5	0	1
Evi5l	0.0325301797331345	3.08746284125034	0.5	0	1
Fam214b	0.0325301797331345	2.8073549220576	0.5	0	1
Flt3	0.0325301797331345	2.39231742277876	0.5	0	1
Focad	0.0325301797331345	1.4594316186373	0.5	0	1
Fsd1l	0.0325301797331345	2.08746284125034	0.5	0	1
Gm10557	0.0325301797331345	0.584962500721156	0.5	0	1
Gm10653	0.0325301797331345	0.584962500721156	0.5	0	1
Gm11198	0.0325301797331345	1	0.5	0	1
Gm11212	0.0325301797331345	0.584962500721156	0.5	0	1
Gm11613	0.0325301797331345	1	0.5	0	1
Gm11973	0.0325301797331345	0.584962500721156	0.5	0	1
Gm12195	0.0325301797331345	1.16992500144231	0.5	0	1
Gm12419	0.0325301797331345	1	0.5	0	1
Gm13077	0.0325301797331345	0.584962500721156	0.5	0	1
Gm13241	0.0325301797331345	0.584962500721156	0.5	0	1
Gm13622	0.0325301797331345	1	0.5	0	1
Gm14039	0.0325301797331345	0.584962500721156	0.5	0	1
Gm15446	0.0325301797331345	0.807354922057604	0.5	0	1
Gm16073	0.0325301797331345	0.584962500721156	0.5	0	1
Gm16103	0.0325301797331345	2.52356195605701	0.5	0	1
Gm16549	0.0325301797331345	1.58496250072116	0.5	0	1
Gm16685	0.0325301797331345	1.32192809488736	0.5	0	1
Gm18064	0.0325301797331345	0.584962500721156	0.5	0	1
Gm18182	0.0325301797331345	1	0.5	0	1
Gm18273	0.0325301797331345	1	0.5	0	1
Gm18791	0.0325301797331345	1	0.5	0	1
Gm2214	0.0325301797331345	0.584962500721156	0.5	0	1
Gm266	0.0325301797331345	3.20945336562895	0.5	0	1
Gm26789	0.0325301797331345	0.584962500721156	0.5	0	1
Gm26970	0.0325301797331345	0.584962500721156	0.5	0	1
Gm2976	0.0325301797331345	0.584962500721156	0.5	0	1
Gm3235	0.0325301797331345	1.16992500144231	0.5	0	1
Gm33312	0.0325301797331345	0.584962500721156	0.5	0	1
Gm37121	0.0325301797331345	2.58496250072116	0.5	0	1
Gm37183	0.0325301797331345	2.95419631038688	0.5	0	1
Gm37407	0.0325301797331345	1.70043971814109	0.5	0	1
Gm37560	0.0325301797331345	0.584962500721156	0.5	0	1
Gm37588	0.0325301797331345	0.584962500721156	0.5	0	1
Gm37745	0.0325301797331345	1.4594316186373	0.5	0	1
Gm38391	0.0325301797331345	1.58496250072116	0.5	0	1
Gm42571	0.0325301797331345	1.16992500144231	0.5	0	1
Gm42601	0.0325301797331345	1	0.5	0	1
Gm42671	0.0325301797331345	2.4594316186373	0.5	0	1
Gm42979	0.0325301797331345	3.08746284125034	0.5	0	1
Gm43088	0.0325301797331345	0.584962500721156	0.5	0	1
Gm43775	0.0325301797331345	0.584962500721156	0.5	0	1
Gm43792	0.0325301797331345	0.584962500721156	0.5	0	1
Gm44040	0.0325301797331345	0.807354922057604	0.5	0	1
Gm44419	0.0325301797331345	0.584962500721156	0.5	0	1
Gm44986	0.0325301797331345	0.807354922057604	0.5	0	1
Gm45380	0.0325301797331345	1.70043971814109	0.5	0	1
Gm45871	0.0325301797331345	0.584962500721156	0.5	0	1
Gm4761	0.0325301797331345	0.584962500721156	0.5	0	1
Gm4855	0.0325301797331345	0.584962500721156	0.5	0	1
Gm48979	0.0325301797331345	0.584962500721156	0.5	0	1
Gm4960	0.0325301797331345	1	0.5	0	1
Gm49628	0.0325301797331345	2.4594316186373	0.5	0	1
Gm49703	0.0325301797331345	1.32192809488736	0.5	0	1
Gm5421	0.0325301797331345	0.807354922057604	0.5	0	1
Gm6767	0.0325301797331345	0.584962500721156	0.5	0	1
Gm7150	0.0325301797331345	0.584962500721156	0.5	0	1
Gm7191	0.0325301797331345	0.584962500721156	0.5	0	1
Gm7195	0.0325301797331345	0.584962500721156	0.5	0	1
Gm7266	0.0325301797331345	0.584962500721156	0.5	0	1
Gm7480	0.0325301797331345	0.584962500721156	0.5	0	1
Gm7611	0.0325301797331345	1	0.5	0	1
Gm7823	0.0325301797331345	0.584962500721156	0.5	0	1
Gm8245	0.0325301797331345	0.584962500721156	0.5	0	1
Gm8483	0.0325301797331345	0.584962500721156	0.5	0	1
Gm8942	0.0325301797331345	1	0.5	0	1
Gm9300	0.0325301797331345	0.584962500721156	0.5	0	1
Gnrh1	0.0325301797331345	1.4594316186373	0.5	0	1
Grhl3	0.0325301797331345	1.4594316186373	0.5	0	1
Gtpbp3	0.0325301797331345	2.32192809488736	0.5	0	1
Gtpbp8	0.0325301797331345	1.90689059560852	0.5	0	1
Htra1	0.0325301797331345	3.12928301694497	0.5	0	1
Idi2	0.0325301797331345	1.4594316186373	0.5	0	1
Ifi205	0.0325301797331345	1.4594316186373	0.5	0	1
Ifi211	0.0325301797331345	3	0.5	0	1
Ifnlr1	0.0325301797331345	3.49185309632967	0.5	0	1
Jcad	0.0325301797331345	3.97727992349992	0.5	0	1
Kirrel3	0.0325301797331345	1.16992500144231	0.5	0	1
Kiz	0.0325301797331345	1.90689059560852	0.5	0	1
Klra17	0.0325301797331345	2.08746284125034	0.5	0	1
Kyat1	0.0325301797331345	2.39231742277876	0.5	0	1
Lats2	0.0325301797331345	1.32192809488736	0.5	0	1
Ly6a	0.0325301797331345	2.08746284125034	0.5	0	1
Lzts2	0.0325301797331345	2.16992500144231	0.5	0	1
M6pr-ps	0.0325301797331345	0.584962500721156	0.5	0	1
Maoa	0.0325301797331345	2.39231742277876	0.5	0	1
Mdm1	0.0325301797331345	2.52356195605701	0.5	0	1
Mefv	0.0325301797331345	3.4262647547021	0.5	0	1
Mrnip	0.0325301797331345	1.4594316186373	0.5	0	1
Mtrf1	0.0325301797331345	1.8073549220576	0.5	0	1
Myef2	0.0325301797331345	1.32192809488736	0.5	0	1
Nacc2	0.0325301797331345	2.64385618977472	0.5	0	1
Nadsyn1	0.0325301797331345	3.28540221886225	0.5	0	1
Neurog2	0.0325301797331345	2.16992500144231	0.5	0	1
Nipsnap1	0.0325301797331345	2.24792751344359	0.5	0	1
Nupl2	0.0325301797331345	1.8073549220576	0.5	0	1
Omg	0.0325301797331345	2.90689059560852	0.5	0	1
Pex1	0.0325301797331345	1.90689059560852	0.5	0	1
Pex11g	0.0325301797331345	1.8073549220576	0.5	0	1
Pgbd1	0.0325301797331345	2.24792751344359	0.5	0	1
Phf1	0.0325301797331345	1.16992500144231	0.5	0	1
Pigv	0.0325301797331345	2.32192809488736	0.5	0	1
Pir	0.0325301797331345	1.90689059560852	0.5	0	1
Pklr	0.0325301797331345	0.584962500721156	0.5	0	1
Plekha6	0.0325301797331345	2.16992500144231	0.5	0	1
Ppp1ccb	0.0325301797331345	0.584962500721156	0.5	0	1
Rab19	0.0325301797331345	1.4594316186373	0.5	0	1
Rab39	0.0325301797331345	1.8073549220576	0.5	0	1
Rab4a	0.0325301797331345	2.70043971814109	0.5	0	1
Rexo5	0.0325301797331345	3.20945336562895	0.5	0	1
Rnasel	0.0325301797331345	1.4594316186373	0.5	0	1
Rpgr	0.0325301797331345	2.52356195605701	0.5	0	1
Rpl3l	0.0325301797331345	1.58496250072116	0.5	0	1
Rps2-ps4	0.0325301797331345	0.584962500721156	0.5	0	1
Sars2	0.0325301797331345	1.8073549220576	0.5	0	1
Sec14l2	0.0325301797331345	0.807354922057604	0.5	0	1
Serpinb9b	0.0325301797331345	1	0.5	0	1
Shisa8	0.0325301797331345	2.95419631038688	0.5	0	1
Slc23a1	0.0325301797331345	0.584962500721156	0.5	0	1
Slc25a42	0.0325301797331345	2.08746284125034	0.5	0	1
Slc36a1	0.0325301797331345	2.58496250072116	0.5	0	1
Slc6a20a	0.0325301797331345	1.90689059560852	0.5	0	1
Snord49a	0.0325301797331345	1.32192809488736	0.5	0	1
Snord83b	0.0325301797331345	1.16992500144231	0.5	0	1
Spib	0.0325301797331345	2.52356195605701	0.5	0	1
Ss18l1	0.0325301797331345	2.16992500144231	0.5	0	1
Tchh	0.0325301797331345	2.32192809488736	0.5	0	1
Tesk2	0.0325301797331345	3.32192809488736	0.5	0	1
Thg1l	0.0325301797331345	2.75488750216347	0.5	0	1
Thra	0.0325301797331345	1.8073549220576	0.5	0	1
Tmem140	0.0325301797331345	0.584962500721156	0.5	0	1
Tnfrsf23	0.0325301797331345	1.16992500144231	0.5	0	1
Tvp23a	0.0325301797331345	2.08746284125034	0.5	0	1
Zfand1	0.0325301797331345	1.4594316186373	0.5	0	1
Zfp202	0.0325301797331345	0.584962500721156	0.5	0	1
Zfp995	0.0325301797331345	1.16992500144231	0.5	0	1
mt-Tn	0.0325301797331345	0.584962500721156	0.5	0	1
0610009L18Rik	0.0325301797331345	1.58496250072116	0.5	0	1
4930518I15Rik	0.0325301797331345	1.90689059560852	0.5	0	1
Adam22	0.0325301797331345	1.4594316186373	0.5	0	1
Btbd6	0.0325301797331345	0.584962500721156	0.5	0	1
C2	0.0325301797331345	1	0.5	0	1
Ehbp1	0.0325301797331345	2.24792751344359	0.5	0	1
Gata6	0.0325301797331345	0.584962500721156	0.5	0	1
Gm14766	0.0325301797331345	0.584962500721156	0.5	0	1
Gm20696	0.0325301797331345	1.32192809488736	0.5	0	1
Gm21232	0.0325301797331345	0.807354922057604	0.5	0	1
Gm26532	0.0325301797331345	1.16992500144231	0.5	0	1
Gm35037	0.0325301797331345	0.807354922057604	0.5	0	1
Gm3508	0.0325301797331345	0.584962500721156	0.5	0	1
Gm37589	0.0325301797331345	0.584962500721156	0.5	0	1
Gm3926	0.0325301797331345	1	0.5	0	1
Gm49502	0.0325301797331345	1.58496250072116	0.5	0	1
Gm50313	0.0325301797331345	1.16992500144231	0.5	0	1
Gm7069	0.0325301797331345	0.584962500721156	0.5	0	1
Gm9993	0.0325301797331345	0.807354922057604	0.5	0	1
H2-Q10	0.0325301797331345	0.584962500721156	0.5	0	1
Henmt1	0.0325301797331345	2.4594316186373	0.5	0	1
Maskbp3	0.0325301797331345	0.584962500721156	0.5	0	1
Mfsd6	0.0325301797331345	1	0.5	0	1
Nras-ps2	0.0325301797331345	0.584962500721156	0.5	0	1
Prrg1	0.0325301797331345	0.584962500721156	0.5	0	1
Ptgir	0.0325301797331345	2.32192809488736	0.5	0	1
Rad51b	0.0325301797331345	2.58496250072116	0.5	0	1
Slc16a11	0.0325301797331345	1.16992500144231	0.5	0	1
Tmem126b	0.0325301797331345	2.4594316186373	0.5	0	1
Tmsb15b1	0.0325301797331345	1	0.5	0	1
Tmub1	0.0325301797331345	2.4594316186373	0.5	0	1
Ttbk2	0.0325301797331345	1	0.5	0	1
Poglut1	0.0327872938031573	3.65412452522855	1	0.444	1
Hfe	0.0337690091520545	-4.57538917401435	0.5	1	1
Axl	0.0344520475410325	3.74619654189942	1	0.444	1
Ttc4	0.034878911471437	3.3037807481771	1	0.556	1
Irak3	0.0363933386768265	3.29021923516002	1	0.333	1
Plpp5	0.0368311547239101	2.93176526424755	1	0.333	1
Lratd2	0.0374399849034301	3.74146698640115	1	0.333	1
Pus10	0.038529661804103	3.18878402869363	1	0.333	1
1700017B05Rik	0.0388686845313793	-3.48407914370849	0.5	1	1
Tysnd1	0.0404158819405232	-0.364411426208876	1	0.333	1
Ifi209	0.0408930194395246	2.46948528330122	1	0.333	1
Mndal	0.0417385088160973	2.56358884992859	1	0.333	1
Acadm	0.0420010762782847	3.1548181090521	1	0.444	1
Cad	0.0420717195211551	-3.4432343911095	0.5	1	1
Actg1	0.0426075417979744	-1.47393118833241	0	0.556	1
Mtmr7	0.0426075417979744	-3.05889368905357	0	0.556	1
Pcsk7	0.0426075417979744	-1.15200309344505	0	0.556	1
Sla	0.0426075417979744	-2.95935801550265	0	0.556	1
Tedc2	0.0426075417979744	-2.73696559416621	0	0.556	1
Usp49	0.0426075417979744	-2.71271804791953	0	0.556	1
2010320M18Rik	0.0426075417979744	-1.58496250072116	0	0.556	1
4930556M19Rik	0.0426075417979744	-2.15200309344505	0	0.556	1
Bcl11a	0.0426075417979744	-3.83007499855769	0	0.556	1
Ets1	0.0426075417979744	-2.61143471208235	0	0.556	1
Fam53c	0.0426075417979744	-1.91753783980803	0	0.556	1
Gm20465	0.0426075417979744	-3.81875968532985	0	0.556	1
Gm8919	0.0426075417979744	-1	0	0.556	1
Metap1d	0.0426075417979744	-2.76081233612057	0	0.556	1
Naa80	0.0426075417979744	-2.41503749927884	0	0.556	1
Sesn3	0.0426075417979744	-2.28950661719499	0	0.556	1
Atp1a3	0.0426075417979745	-2.07800251200127	0	0.556	1
Btbd11	0.0426075417979745	-3.91753783980803	0	0.556	1
Lag3	0.0426075417979745	-4.22239242133645	0	0.556	1
Pecr	0.0426075417979745	-3.32192809488736	0	0.556	1
Rab11b-ps2	0.0426075417979745	-1.3536369546147	0	0.556	1
Slc38a7	0.0426075417979745	-2.8073549220576	0	0.556	1
Soga1	0.0426075417979745	-2.83007499855769	0	0.556	1
Strn	0.0426075417979745	-2.28950661719499	0	0.556	1
Ticam1	0.0426075417979745	-2.3536369546147	0	0.556	1
Usp12	0.0426075417979745	-2.38466385023533	0	0.556	1
Gm16201	0.0426075417979746	-1.91753783980803	0	0.556	1
Snx24	0.0426075417979746	-2.15200309344505	0	0.556	1
Hs1bp3	0.0426075417979746	-3.05889368905357	0	0.556	1
P3h3	0.0426075417979746	-2.53051471669878	0	0.556	1
Phospho2	0.0426075417979746	-3.09686153925259	0	0.556	1
Plbd1	0.0426075417979746	-4.66927878665463	0	0.556	1
Ncf1	0.0433437223752312	2.84235034341381	1	0.333	1
Vps9d1	0.0439300023261582	2.96248292157184	1	0.333	1
Rufy2	0.0446912561112156	2.90689059560852	1	0.333	1
Fbxo9	0.0447925870023324	2.38751643651494	1	0.333	1
Maea	0.0448193368351446	-2.95247162991741	1	1	1
Zzef1	0.0464354105776795	3.27426166125705	1	0.556	1
Tsen54	0.0484321576958159	0.319820431925371	1	0.333	1
Dhx29	0.0488346108861288	-2.01449956969511	1	0.556	1
Ddx41	0.0496554891191794	2.05311133645956	1	0.333	1
Parp12	0.0497117938625979	2.30742852519225	1	0.333	1
Mlst8	0.0499894569412625	2.37155886261196	1	0.333	1
D10Wsu102e	0.0501919241994242	-0.599462070416271	1	0.333	1
Mrps31	0.050456401661909	2.71424551766612	1	0.444	1
Pink1	0.050669668137441	2.11478344724985	1	0.333	1
Tmem86a	0.0510143915501889	4.29094040240368	0.75	0.111	1
Vwa5a	0.0511085600475225	3.46365620449902	1	0.667	1
Hbp1	0.0511727167476762	-0.359003464364516	1	0.333	1
Sgf29	0.05138743002903	0.273018494406416	1	0.333	1
Ctso	0.051499410821049	2.24392558288609	1	0.333	1
Pcx	0.0519101602637534	3.99774402605963	0.75	0.111	1
Tmem39a	0.0539545907885897	2.96639160735718	1	0.778	1
Orai3	0.0542100369825102	2.23220927969666	1	0.333	1
Gpn3	0.0544926179885872	2.52139737194369	1	0.333	1
Mettl4	0.0547661340395434	0.807354922057604	1	0.333	1
Doc2g	0.0552027775280384	0.282399730700725	1	0.333	1
Pkn1	0.0554490108966109	1.60288440871842	1	0.333	1
Incenp	0.0569363333891051	0.764668522956054	1	0.333	1
St3gal3	0.0572231318995993	2.58496250072116	1	0.444	1
Saa3	0.0572502910046074	6.01024012227432	0.75	0.111	1
Ifi203	0.0573362257170756	2.10281080558378	1	0.333	1
Kif13b	0.0575911934421757	0.68449817427207	1	0.333	1
Ankrd13b	0.0579215624469104	-3.06711419585854	0.25	0.889	1
Ube2d-ps	0.0583288292431367	0.786596361890807	1	0.333	1
Il10rb	0.0583596410398192	0.717412796744805	0.5	1	1
