p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Rngtt	0.000889621210132263	-3.62449086490779	0	0.889	1
Urb1	0.000889621210297915	-3.67556504950206	0	0.889	1
Gtpbp2	0.000893281223665772	2.93176526424755	1	0.222	1
Vezf1	0.0009935475954002	2.75488750216347	1	0.556	1
Gga3	0.00101585229199983	2.62630329610206	1	0.444	1
Mndal	0.00101766554149912	2.56358884992859	1	0.333	1
Ucp2	0.00102527865506081	-1.23974554071576	1	1	1
Ip6k1	0.00102715562476861	2.31967212094699	1	0.556	1
Ptms	0.00103606932472471	-1.90116997334057	1	1	1
Prr15	0.00105074285116801	2.37937836707126	1	0.222	1
Tmem126a	0.00105507174586262	1.59261607326459	1	0.778	1
Marcksl1	0.00107244457845888	1.74165167500677	1	1	1
Lrrc75a	0.00107953958556373	2.35434957257974	1	0.111	1
Olr1	0.00109821288732024	-3.39126933334589	0.75	1	1
Zdhhc24	0.00113098739356028	2.72246602447109	1	0.111	1
Map3k1	0.00114863127396919	1.61373273941081	1	1	1
Itgal	0.0011564911979026	3.89654865138706	1	0.333	1
Adprh	0.00116894295640252	-1.80181673851617	1	1	1
Ndufa6	0.00117312466766665	-2.55170004658941	1	1	1
1700017B05Rik	0.00118001618842332	-3.48407914370849	0.5	1	1
St3gal3	0.00118111144386269	2.58496250072116	1	0.444	1
Supt6	0.00122848458430829	2.18982455888002	1	0.778	1
Pus10	0.00126887058670894	3.18878402869363	1	0.333	1
Itga1	0.00126967653154477	3.00642626915943	1	0.444	1
Ppp4r1	0.00130008998334658	2.5668151540109	1	0.556	1
Vwa5a	0.00133326695727055	3.46365620449902	1	0.667	1
Plxdc2	0.0013472292239606	1.99758890590026	1	0.778	1
Prdx2	0.00135158488790478	1.66380577911897	1	1	1
Cd200	0.00140608045091509	2.43462822763672	1	0.556	1
Cad	0.00142995719872959	-3.4432343911095	0.5	1	1
Nav1	0.00146730111259827	-3.25153876699596	0.25	1	1
Ifi27	0.00147445234736694	1.93288580414146	1	0.778	1
Dnajc1	0.00152745930405452	-1.86091240248028	1	1	1
Trmo	0.00155664219009224	2.84235034341381	1	0.111	1
Nfkb2	0.00161751474999475	1.14794065160679	1	1	1
Tspan33	0.00163101633021358	3.34417592828742	1	0.222	1
Habp4	0.00167032491614097	2.66468969319189	1	0.222	1
Btg2	0.00169503803807062	-2.43071912151111	0.75	1	1
Cops8	0.00173678119439552	1.72246602447109	1	0.889	1
Ddx10	0.00174729849966508	1.94315413959529	1	0.889	1
Wac	0.0017969794372124	2.31831684133498	1	0.778	1
Slc41a1	0.00180837537346491	3.23132554610646	1	0.556	1
Lratd2	0.00181607298412039	3.74146698640115	1	0.333	1
Glrx2	0.00184243978055363	-1.86249647625007	0.75	1	1
Tab2	0.00187559714143751	1.07306346218972	1	1	1
Fgfr1op2	0.00193531784658958	1.17914353147169	1	1	1
Itsn1	0.00194334623720561	-2.88896868761126	1	1	1
Mthfsl	0.00196533304019544	1.76938707185858	1	0.778	1
Msr1	0.00197847204022141	1.92568819106264	1	0.889	1
Prkd2	0.00200317236038868	2.64385618977472	0.75	0	1
Zfp213	0.00200317236075068	2	0.75	0	1
Col27a1	0.00200317236085207	4.58496250072116	0.75	0	1
Psd3	0.00200317236100503	4.84549005094438	0.75	0	1
Ifi203-ps	0.00200317236175182	1.16992500144231	0.75	0	1
Btg1c	0.00200317236175182	1.16992500144231	0.75	0	1
Gm45509	0.00200317236175182	1.16992500144231	0.75	0	1
Gm46344	0.00200317236175182	1.16992500144231	0.75	0	1
Adam12	0.002003172361885	4.71424551766612	0.75	0	1
Kbtbd13	0.00200317236372975	3.52356195605701	0.75	0	1
Cryz	0.00200317236515294	3.16992500144231	0.75	0	1
Mkks	0.00200317236517431	1.4594316186373	0.75	0	1
Tanc1	0.00200317236527435	1.70043971814109	0.75	0	1
Gm47773	0.00200317236527435	0.807354922057604	0.75	0	1
Gm9042	0.00200317236527435	0.807354922057604	0.75	0	1
Numbl	0.00200317236658782	1.4594316186373	0.75	0	1
Fbxo44	0.00200317236698844	2.64385618977472	0.75	0	1
Epha4	0.00200317236749133	1.8073549220576	0.75	0	1
Tmem141	0.00200317236795371	2.70043971814109	0.75	0	1
Dbt	0.00200317236806133	1.4594316186373	0.75	0	1
Mgarp	0.00200317236817867	4	0.75	0	1
Ptchd1	0.00200317236858745	4.18982455888002	0.75	0	1
Csad	0.00200317237079767	1.70043971814109	0.75	0	1
Zfp27	0.0020031723738686	2.4594316186373	0.75	0	1
Cyp2r1	0.00200317237650551	2	0.75	0	1
Gstm5	0.002003172376656	3.70043971814109	0.75	0	1
Ppp1r32	0.00200317237727333	2.24792751344359	0.75	0	1
Gm48225	0.00200317237978722	2.32192809488736	0.75	0	1
Dennd4c	0.00200317238021727	2.24792751344359	0.75	0	1
Tlcd2	0.00200317238047534	2.16992500144231	0.75	0	1
Gm37199	0.00200317238187327	2.39231742277876	0.75	0	1
Mrm2	0.00200317238194549	2.16992500144231	0.75	0	1
Tmem9	0.00200317238220502	2.39231742277876	0.75	0	1
Gm48114	0.00200317238385872	2.8073549220576	0.75	0	1
Lipt2	0.00200317238579857	3.7279204545632	0.75	0	1
Abcf1	0.00203143487683949	-1.55161055215429	1	1	1
Kif13a	0.00210540700473596	1.69755432709752	1	0.778	1
Supt20	0.00215266199522893	1.68698343766166	1	0.778	1
Slc26a2	0.00215382349856222	1.72593612846734	1	0.778	1
Parp12	0.00220010391656734	2.30742852519225	1	0.333	1
Herpud2	0.00220488965345925	1.66403407171235	1	0.889	1
Setdb1	0.00222133295217503	1.67349917532281	1	0.889	1
Phf21a	0.00224498623796445	1.59618975614441	1	0.667	1
Tmem168	0.00227033326242018	1.6472467789755	1	0.778	1
Chchd4	0.00227282772909109	1.85074751757099	1	0.889	1
Ntan1	0.00235398997184715	2.26425238399047	1	0.667	1
Med30	0.0023719862296641	1.74578529505622	1	0.667	1
Borcs6	0.00238259711009571	2.05311133645956	1	0.556	1
Stx2	0.00240055897315272	3.12685627955043	1	0.222	1
Dnaja2	0.00243860436447105	1.05677133910813	1	1	1
Ube2f	0.00248395262242397	1.43702907158515	1	1	1
Zmym5	0.00248821136273833	1.86507041991389	1	0.444	1
Icam1	0.00257123518833588	1.63876894441695	1	0.667	1
Mt1	0.00258237884513849	-2.07464623494752	1	1	1
Gda	0.00258659095140804	1.56464251634156	1	0.889	1
Clec4d	0.00271797348279469	2.32604420335959	1	0.444	1
Ptpn2	0.00277634893628284	-1.45840500858836	1	1	1
Pcx	0.00279104312205386	3.99774402605963	0.75	0.111	1
Tmem86a	0.00282732023090829	4.29094040240368	0.75	0.111	1
Sec24b	0.00289741014888749	-2.56961453638772	0.75	1	1
Prkar2b	0.00295679765854206	2.48186900775705	1	0.778	1
Ddx41	0.00305231392069658	2.05311133645956	1	0.333	1
Mef2a	0.0030694283179206	2.18487534290828	1	0.667	1
Asap1	0.0030914710902943	1.50521147918469	1	0.889	1
Fancc	0.00311566330131027	2.86326366320826	1	0.444	1
Csde1	0.0031594693568322	1.14461391291313	1	0.889	1
Lrrc8b	0.00319123829210966	-3.69707286704269	0.75	1	1
Kmt5c	0.0032154905267298	1.8431146851752	1	0.667	1
Ssr3	0.00323615560420379	1.19647842048363	1	1	1
Ctnna1	0.0032517928558662	2.51882014392994	1	0.889	1
Ccdc71	0.00325304853133391	3.40258575823259	0.75	0.111	1
Hook2	0.00331081684392302	2.50977500432694	1	0.111	1
Pde1b	0.00336536584149354	3.65535182861255	0.75	0.111	1
Trappc13	0.00342225808661527	1.6271319549651	1	0.778	1
Dnajc21	0.0034919439413301	1.40843708814204	1	1	1
Fbxo9	0.00349992741737983	2.38751643651494	1	0.333	1
Use1	0.00353407740326423	1.40843708814204	1	1	1
Acod1	0.00353743013827671	5.29545588352617	0.75	0.222	1
Orai3	0.00355466604782575	2.23220927969666	1	0.333	1
Dpysl5	0.00362013685683552	3.0574502721839	0.75	0.111	1
Skil	0.00372496737446938	1.79997539169201	1	1	1
Tmem51	0.00373138855984916	-5.12928301694497	0	0.778	1
Gm6942	0.00373138856103587	-1.83007499855769	0	0.778	1
Txnrd3	0.00373138856873197	-3.58496250072116	0	0.778	1
Prkca	0.00373138859693502	-3.66296501272243	0	0.778	1
Prkacb	0.00373138860439004	-3.28950661719499	0	0.778	1
Gpr171	0.00373138861078449	-3.58496250072116	0	0.778	1
Efl1	0.00375113924569275	1.65535182861255	1	0.444	1
Pias3	0.00380892544940234	1.82888808360725	1	0.222	1
Ddit4	0.00381599500255146	1.92481250360578	1	0.222	1
Fpr2	0.00388981044103026	3.01792190799726	0.75	0.111	1
Gm21063	0.00392624876422468	1.29545588352617	1	0.111	1
Mdc1	0.00393303421511094	1.99304723935823	1	0.444	1
G6pdx	0.00394728580877108	2.21386834902991	1	1	1
Plxnd1	0.00396146923316066	1.28992477755294	1	1	1
Cav1	0.00397489959882614	4.40258575823259	0.75	0.111	1
Dnajc12	0.00400313681563593	2.09192248944104	1	0.444	1
Ubfd1	0.00405176481446313	1.87446911791614	1	0.556	1
Rps6ka1	0.00408190200295206	2.92124588858559	1	0.667	1
Asgr2	0.00415619013782012	3.1333991254172	0.75	0.111	1
Ctdspl2	0.00416502690966868	1.66742466091313	1	0.778	1
Pkn1	0.00417073036840857	1.60288440871842	1	0.333	1
Osbp	0.00417188292839338	1.83734966235544	1	0.222	1
Cxcl16	0.00417556630487967	1.38748085790014	1	0.889	1
Ap3b1	0.0042609477282812	1.36419382186437	1	0.889	1
Mrpl42	0.00428247364017335	-1.08572987402588	1	1	1
Stat5a	0.00430157871888405	-1.12419443452104	1	1	1
Ankrd13b	0.00435171625420461	-3.06711419585854	0.25	0.889	1
Hfe	0.00440944455394306	-4.57538917401435	0.5	1	1
Esr1	0.00444739149136315	3.10281080558378	0.75	0.222	1
Rdx	0.00460061946277988	-1.00791387086396	1	1	1
Nsmf	0.00462690538268141	2.20095189706294	1	0.444	1
Ipo4	0.00464586860439999	1.54338339696976	1	0.556	1
Cul3	0.00465693437151995	1.64229567578711	1	1	1
Iffo2	0.00475807484129912	2.09592441999854	0.75	0.111	1
Poglut2	0.00477713779106918	2.58020897075052	1	0.222	1
Zc3h8	0.00478808925884474	1.75488750216347	1	0.222	1
Mrpl23	0.00479298658549712	1.93545974780529	0.75	0.111	1
Recql	0.00482831939275307	1.84799690655495	0.75	0.111	1
Cd14	0.00484464739816347	3.89188843226927	1	0.889	1
Pid1	0.00486399362686208	3.00642626915943	1	0.667	1
Hadhb	0.00488152566254395	1.45003292063505	1	0.333	1
Ttc7	0.00491218590578048	-3.1926450779424	0.5	0.889	1
Clec4n	0.00502303077232954	2.17944777556082	1	0.778	1
Ptger4	0.00511177776449014	2.0479344770637	1	0.667	1
P4ha2	0.0051641246776203	2.7722069783635	1	0.222	1
Sting1	0.00518321443535333	3.65930984218124	0.75	0.333	1
Rnf181	0.00518809280994035	1.61555082055458	1	0.778	1
Il1rn	0.00520207416526105	-2.13468559722698	1	1	1
Gpr155	0.00531781838249428	2.34863088842683	1	0.444	1
Scand1	0.00533016703254433	-1.50814690367033	0.25	1	1
Add3	0.00533973433418158	2.09145094341923	1	0.667	1
Rps12	0.00544962172686439	1.51387940265967	1	0.778	1
Eri1	0.00546666468595617	-2.30456096291727	1	1	1
Tkfc	0.00546845094176015	1.69348695749933	1	0.222	1
Arhgef3	0.00555559501240408	2.90689059560852	0.75	0.222	1
Nsf	0.00556068886543392	-1.20686502847957	1	1	1
Mob1a	0.00560624068493961	0.978377725739994	1	0.889	1
Dpp8	0.00566452121560541	-2.05246741989414	0.75	1	1
Saa3	0.0057442422551923	6.01024012227432	0.75	0.111	1
Desi1	0.00576399460303008	1.16210549698301	1	0.889	1
Fn1	0.0057676670162198	1.39871220888784	1	1	1
Fmnl2	0.00579945759660809	-1.27822080964847	0.75	1	1
Gnb4	0.00586173290601279	3.37637587890974	0.75	0.333	1
Alcam	0.00593999809358016	1.65145791250806	1	0.667	1
Vps41	0.00598739816803837	1.56111575876679	1	0.778	1
Gm20300	0.00598823078821247	2.51784830486262	0.75	0.111	1
Idua	0.00599573274564563	2.30237529746596	1	0.444	1
Tspan31	0.00607613828655092	2.29645740737124	1	0.778	1
Ttc7b	0.00609061325884947	1.97727992349992	1	0.222	1
Szrd1	0.00612800114149314	-1.36849491334181	1	1	1
Mtmr4	0.00619201960538779	2.15305118287792	1	0.778	1
Zbtb11	0.00629517091964556	2.1963972128035	1	0.444	1
Helz2	0.00630972611493179	4.8703647195834	0.75	0.333	1
Trak2	0.00638266415902232	1.73382588663564	1	0.444	1
Tmem230	0.00643601573610479	-1.59762891255732	0.25	1	1
Eif3f	0.00645713449860466	0.91523917689898	1	1	1
Ndor1	0.00662679178838401	2.46538088496848	0.75	0.222	1
Ypel5	0.00671185060685261	2.1963972128035	1	0.778	1
Ifitm1	0.00688433115158857	4.3450117080004	1	0.556	1
Atxn1	0.00689663123984624	-3.27485984123058	0.5	0.889	1
Rictor	0.00689663469664601	1.44864102950838	1	0.778	1
Smarce1	0.00693138560343237	1.82374936030827	1	0.889	1
Trpv2	0.00693863008746117	4.04439411935845	0.75	0.222	1
Tma16	0.00696497559608122	2.05128050494369	1	0.778	1
Cyp4v3	0.00699971079969988	2.75488750216347	0.75	0.111	1
Vps9d1	0.00704299988207639	2.96248292157184	1	0.333	1
Ttc39c	0.0070453302269894	2.49854774890368	1	0.667	1
Limk2	0.00708767039591119	1.59442282997022	1	0.222	1
Gm16374	0.00711301647568158	1.16992500144231	1	0.222	1
Zc3h7b	0.0071209010268836	1.88613203544172	1	0.222	1
Ing1	0.00717406260104063	1.68213115972815	1	0.667	1
Mlst8	0.00726935696678358	2.37155886261196	1	0.333	1
Rap2a	0.00729022216351841	-0.785495488093864	1	1	1
Tbc1d2b	0.00731370604326996	3.04439411935845	0.75	0.222	1
Nubp1	0.00739087472034948	1.56919518486284	1	0.889	1
H2-K2	0.00743079593731259	1.86180270607998	1	0.667	1
Ubac2	0.00748446673911507	1.45232473214304	1	0.556	1
Mfsd13a	0.00771894227802928	1.2687783883686	1	0.778	1
Taf1	0.00785389936125347	1.16992500144231	1	1	1
Vamp1	0.00795535776975994	3.28540221886225	0.75	0.111	1
Gm5297	0.00796113313919055	-1.56704059272389	0.5	0.889	1
Ets2	0.00797355300492088	-1.28590887208638	0.75	1	1
Pcbp1	0.00804105215522117	1.11162636087765	1	1	1
Gm6377	0.00809915846778662	1.57328069567352	1	0.222	1
Mark3	0.00813131915236552	-1.33430622716599	1	1	1
Rps6ka5	0.00814229740169279	2.98621304826992	1	0.222	1
Adam17	0.00815270878463358	1.04583465371767	1	1	1
Mrps7	0.00817679594105952	-2.24188859696224	0.5	1	1
Rasal2	0.00823176832731174	3.26508223448265	0.75	0.111	1
Trim56	0.00826831707841644	2.65535182861255	0.75	0.111	1
Exo5	0.00827996089868346	2.49185309632967	0.75	0.111	1
Zc3h13	0.00835785741728693	1.5716656781077	1	0.889	1
Rrp36	0.00838868799287537	1.46800635437531	1	0.667	1
Asah1	0.00843414982100156	1.04112323041526	1	0.889	1
Srek1	0.00846677739916488	1.25504161508026	1	0.889	1
Nudt16	0.00847642485119919	1.73820876101684	1	0.444	1
Il13ra1	0.00850511979949944	1.88815403302693	1	0.444	1
Alkbh5	0.00857440603676182	0.803797102644415	1	1	1
Zfp36	0.00860211238787966	-2.53494696301404	1	1	1
Igsf6	0.00864148502168978	3.93545974780529	0.75	0.333	1
Poldip2	0.00864919199622336	-1.89308479608349	0.75	1	1
Pot1b	0.00865080427031598	2.01792190799726	0.75	0.111	1
Mga	0.00865320282703397	1.44864102950838	1	0.778	1
Parn	0.00886509830024865	2.12507076565805	1	0.556	1
Cndp2	0.00895642836455117	1.15042882581652	1	0.889	1
Psmd1	0.00902019296934336	1.00338581483938	1	1	1
Dip2c	0.00903015869011832	1.84799690655495	0.75	0.111	1
Tmem59	0.0091259958186438	0.841655379681123	1	1	1
Prune1	0.00925318413435706	2.01380579952503	1	0.667	1
Dennd1c	0.00927642289675776	1.43295940727611	0.75	0.111	1
Gm47644	0.00928704925684578	1.71049338280502	0.75	0.111	1
Rala	0.00932882343321863	1.52871839008154	1	0.889	1
Mef2d	0.00944498172953247	1.31930262548054	1	0.778	1
Traf3	0.0095125680622064	2.72412524839278	1	0.778	1
Ncoa2	0.00954377518213718	1.29956028185891	1	1	1
Tnfrsf1a	0.00962524094596971	1.53433642765119	1	0.556	1
Prmt1	0.00964508431105335	-1.69632360966886	1	1	1
Ifi204	0.00967011867237235	2.36786437905422	1	0.222	1
Rmnd5a	0.00980454401453343	1.41319615245468	1	0.889	1
Dtnbp1	0.00983064763538593	-2.00639777119815	0.75	1	1
Kif16b	0.00985547724458506	3.27228671907199	0.75	0.222	1
Npc2	0.00986620950520562	0.812624000711789	1	1	1
Tbc1d4	0.00998714455122654	1.47477958297073	1	0.667	1
Slc7a11	0.01011886425124	1.56631674792376	1	1	1
Dcbld2	0.0101746177330227	2.39231742277876	1	0.111	1
Gpr183	0.0101905778428952	-1.96152585218536	0.25	1	1
Slc2a6	0.0102193324985887	2.15305118287792	1	0.667	1
Gm7964	0.0102425976803458	1.30742852519225	0.75	0.111	1
Nufip1	0.010250760837962	-2.14571683059762	1	1	1
Pde12	0.0103503592336206	-3.0351894284623	0.5	0.889	1
Ak2	0.010358235400666	-0.656553643666182	1	1	1
Rnaseh1	0.0104202767215004	2.22881869049588	0.75	0.222	1
Dpysl2	0.0104906535137844	1.17722980206555	1	1	1
Smim13	0.0104909377291741	2.09592441999854	1	0.333	1
Rnf13	0.0105040114032887	1.28448476570517	1	0.778	1
1110012L19Rik	0.0105944695894268	1.94753258010586	1	0.333	1
Med20	0.0106613110069127	2.19546009354945	1	0.444	1
Rars	0.0107202042354084	1.53796502118399	1	0.889	1
Pla2g7	0.0107372503243042	1.424242190175	1	0.778	1
Mtss1	0.010742803194896	1.43295940727611	1	0.889	1
Fscn1	0.0107684276953087	4.71424551766612	0.75	0.222	1
Sec61b	0.0108132429946613	1.17475815517826	1	1	1
Zfp180	0.0108200545774158	2.72012208400279	0.75	0.333	1
Ahnak	0.0108247146063242	2.16346997930501	1	0.889	1
Eif4enif1	0.0108316351092867	-1.75146516386132	0.5	1	1
2610001J05Rik	0.0108319451563213	1.68449817427207	1	0.556	1
Rpl41	0.0108388103922859	-0.67169675094341	1	1	1
Calhm6	0.0108631215902247	-3.25633975325979	0	0.667	1
Pdia5	0.0108631215920333	-3.76081233612057	0	0.667	1
Sfn	0.0108631216085659	-2.3536369546147	0	0.667	1
Gale	0.010863121610004	-3.66296501272243	0	0.667	1
Tbc1d23	0.0108631216110273	-2.4447848426729	0	0.667	1
Rps25-ps1	0.0108631216128558	-1.07800251200127	0	0.667	1
Snapc4	0.0108631216316979	-2.8073549220576	0	0.667	1
Wdr53	0.0108631216366652	-2.73696559416621	0	0.667	1
Ptpn18	0.0108631216377879	-2.76081233612057	0	0.667	1
Fgf2	0.01086312164906	-3.47393118833241	0	0.667	1
Man2a2	0.0108631216553799	-3.53051471669878	0	0.667	1
B430212C06Rik	0.010863121657565	-3	0	0.667	1
Rnf139	0.0108631216629671	-3.18762700317577	0	0.667	1
Nars2	0.0108631216927148	-3.47393118833241	0	0.667	1
Evl	0.0108631216989145	-2.73696559416621	0	0.667	1
Pik3ap1	0.0108631216993199	-4.11547721741994	0	0.667	1
Retsat	0.0108631217005655	-3.54432051622381	0	0.667	1
Aar2	0.010863121711673	-3.67556504950206	0	0.667	1
Rffl	0.0108631217320601	-4.0198995574377	0	0.667	1
Vrk3	0.0108631217566873	-5.07800251200127	0	0.667	1
Slc5a6	0.0108631217886499	-4.4594316186373	0	0.667	1
Tent5c	0.0108631217942389	-4.63742992061529	0	0.667	1
Polr2d	0.0110269741412943	1.51637541546374	1	0.889	1
Diaph1	0.0110805659023857	-1.87883431047754	1	1	1
Cebpa	0.0111280424851495	1.50597420457433	1	0.667	1
Pknox1	0.0111539440147276	1.37851162325373	1	0.556	1
Mrps35	0.0111836039099892	1.45583387352869	1	0.667	1
Gm7286	0.0112060297794972	1.16992500144231	1	0.333	1
Pink1	0.011284755896676	2.11478344724985	1	0.333	1
Lrrc57	0.0114013052558631	2.10852445677817	0.75	0.111	1
Ifi203	0.011419029136997	2.10281080558378	1	0.333	1
Rassf4	0.0114287508869949	2.40133429613619	1	0.667	1
Ccdc50	0.0114652412871057	1.44982642309789	1	1	1
Tubgcp5	0.011578401825591	3.22881869049588	0.75	0.333	1
Hgs	0.0116142290015532	1.64797229824696	1	0.778	1
Hat1	0.0116290809113871	-1.0011527727668	1	1	1
Sarnp	0.0116527804683664	0.84799690655495	1	1	1
Ghitm	0.0116614097608907	0.938123666055144	1	1	1
Ctso	0.0117007497915292	2.24392558288609	1	0.333	1
Btd	0.0117944650098927	3.09049053394791	1	0.222	1
Pdpk1	0.0117997519706924	1.16992500144231	1	0.667	1
Smarcc2	0.011837737751013	1.61868311856516	1	0.889	1
Ppan	0.0118677865025994	-1.41199062371998	1	1	1
Pkmyt1	0.0119095220316972	1.6724253419715	1	0.556	1
Glrx	0.0119220676258342	-1.34701907585019	1	1	1
Pnpla2	0.0119436964416883	2.45720695352278	1	0.333	1
Eif4g1	0.0120303991260901	-1.09461142955671	1	1	1
Adck2	0.0120333847558551	3.16992500144231	0.75	0.111	1
Mrps36	0.0120880690219986	1.16992500144231	1	0.222	1
Ahcyl2	0.0121607399395006	1.21150410519371	1	0.889	1
Rab8a	0.0122820254804164	0.921665948288918	1	1	1
Gpn3	0.0123484436737576	2.52139737194369	1	0.333	1
E230029C05Rik	0.0123495787247878	2.11869967808714	1	0.333	1
Afg3l1	0.0124459238558805	2.15958305722085	1	0.778	1
Pik3c2a	0.0124931805128039	1.43295940727611	1	0.222	1
Dennd5a	0.0125138438089056	1.39669586328934	1	1	1
Cdk19	0.0126338703740633	2.75488750216347	0.75	0.222	1
Ncoa3	0.0126621061066924	-2.19930880822341	1	1	1
Lgals3	0.012683694074085	1.00792993713932	1	1	1
Iars	0.0126880684000427	1.15556970846524	1	0.778	1
Vsig10	0.0127275726189291	2.58496250072116	0.75	0.222	1
Pak2	0.0127288475522212	0.61325154515258	1	1	1
Ift57	0.0127369950032767	1.60055935577217	1	0.556	1
Ddx5	0.0127512740452272	0.688535099021219	1	1	1
Dctn6	0.012752114534335	1.72451385311995	1	0.556	1
Itga4	0.0128518279667586	2.70242008226933	1	0.444	1
Smim20	0.0128564144448978	1.467605550083	1	0.889	1
Tm9sf2	0.0129040883588363	1.58832935181955	1	0.889	1
Gal3st2c	0.0129435371092273	-0.872244452801627	1	1	1
Uchl5	0.0130230860477169	1.52525625459689	1	0.889	1
Bmt2	0.0131263092306874	2.25238716163429	1	0.556	1
Hmgxb3	0.0131392209597494	2.97727992349992	0.75	0.222	1
Rnf11	0.0132211759200818	1.08862489934046	1	0.889	1
Fth1	0.01328834082644	1.01560887270263	1	1	1
Lypla1	0.0133220675082735	1.12483711191377	1	0.778	1
Selenon	0.0133430164562938	1.43295940727611	1	0.444	1
