p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Slc5a6	5.08888181754839e-05	-4.4594316186373	0	0.667	1
Ranbp2	7.5468148756193e-05	-3.05675477829723	0.75	1	1
Pigyl	0.000135035590699909	-2.71881824745595	1	1	1
Adam12	0.000143196298276662	4.71424551766612	0.75	0	1
Itga5	0.000178118081644474	-2.53722493828833	1	1	1
Tapbp	0.000185146175139651	-1.49483821049196	1	1	1
Cav1	0.000190621298975157	4.40258575823259	0.75	0.111	1
Itsn1	0.000236645319902652	-2.88896868761126	1	1	1
Ear2	0.000248360450444001	-4.15800183406649	0.25	0.778	1
Ndufa6	0.000265965569162125	-2.55170004658941	1	1	1
Ptms	0.000275062730097324	-1.90116997334058	1	1	1
Tmem86a	0.000287482343776503	4.29094040240368	0.75	0.111	1
Vrk3	0.000289712929934916	-5.07800251200127	0	0.667	1
Il1rn	0.000297625078107942	-2.13468559722698	1	1	1
Urb1	0.000297825297348102	-3.67556504950206	0	0.889	1
Rngtt	0.000347121697095077	-3.62449086490779	0	0.889	1
Ctsc	0.000361856071776511	1.69963239017325	1	1	1
Anp32a	0.000381090203115068	-2.35662081305352	1	1	1
Prkca	0.000422644438496789	-3.66296501272243	0	0.778	1
Col27a1	0.000438831977701902	4.58496250072116	0.75	0	1
Lsm4	0.000443091931205017	-1.59616795542904	1	1	1
Ivd	0.000534291353543426	3.69348695749933	1	0.222	1
Atxn1	0.000540321816171317	-3.27485984123058	0.5	0.889	1
Tbc1d17	0.000600530957922904	-3.09134031153843	0.75	0.889	1
Rffl	0.000646974800580043	-4.0198995574377	0	0.667	1
Csf2rb	0.000652262578294619	-1.21093937065351	1	1	1
Txnrd3	0.00069482839207433	-3.58496250072116	0	0.778	1
Vwa5a	0.000719250532851203	3.46365620449902	1	0.667	1
Ucp2	0.000752915448870757	-1.23974554071576	1	1	1
Il12rb2	0.000787525229282346	-2.53377504586237	1	1	1
Trpv2	0.000829409337416007	4.04439411935845	0.75	0.222	1
Arhgap45	0.000834610536212051	2.82753280399523	1	0.778	1
Diaph2	0.000835636898986497	-2.98657948423768	0.25	1	1
Zfp36	0.000870887085265934	-2.53494696301404	1	1	1
Abcf1	0.000884035310121835	-1.55161055215429	1	1	1
Pcx	0.000884148285329543	3.99774402605963	0.75	0.111	1
Adprh	0.000885264792550391	-1.80181673851617	1	1	1
Mx1	0.000962585371278678	4.16992500144231	0.75	0.222	1
Pik3ap1	0.000966665771091806	-4.11547721741994	0	0.667	1
Btg2	0.000988317386210641	-2.43071912151111	0.75	1	1
Mt2	0.00100532548414292	-1.9871583982462	1	1	1
Igsf6	0.00101368776848858	3.93545974780529	0.75	0.333	1
Ttc7	0.00103780730334515	-3.1926450779424	0.5	0.889	1
Nav1	0.0010386456195062	-3.25153876699596	0.25	1	1
Ttc4	0.00104005080965826	3.3037807481771	1	0.556	1
Gale	0.00105476862651085	-3.66296501272243	0	0.667	1
Tmem39a	0.0010595949830881	2.96639160735718	1	0.778	1
Ccr5	0.00109523605207515	3.61738397841353	1	0.222	1
Ext1	0.00112799188593406	3.64565843240871	1	0.333	1
Pdia5	0.00116509532927191	-3.76081233612057	0	0.667	1
Itgal	0.00117895780304843	3.89654865138706	1	0.333	1
Poglut1	0.0013299855263301	3.65412452522855	1	0.444	1
Gpr171	0.00133051903408667	-3.58496250072116	0	0.778	1
Aar2	0.00133144557799761	-3.67556504950206	0	0.667	1
Prdx2	0.00145979720947221	1.66380577911897	1	1	1
Man2a2	0.00149278024443588	-3.53051471669878	0	0.667	1
Cybb	0.00149292114055438	2.30237529746596	1	0.889	1
Ptchd1	0.00166569575336178	4.18982455888002	0.75	0	1
Sting1	0.00168928762816977	3.65930984218124	0.75	0.333	1
Btg1	0.00174586651000758	1.36173365359596	1	1	1
Zzef1	0.00184895382750265	3.27426166125705	1	0.556	1
Pde12	0.00192951688161679	-3.0351894284623	0.5	0.889	1
Gm20465	0.00199362387721939	-3.81875968532985	0	0.556	1
Diaph1	0.00220325268124978	-1.87883431047754	1	1	1
Bcl11a	0.00221737108915979	-3.83007499855769	0	0.556	1
Mgarp	0.00225950905786503	4	0.75	0	1
Eri1	0.00226842083621853	-2.30456096291727	1	1	1
Ankrd13b	0.00231909364947867	-3.06711419585854	0.25	0.889	1
Nars2	0.00235334068573778	-3.47393118833241	0	0.667	1
Tm2d2	0.0023551535141062	2.82319351555438	1	0.778	1
Retsat	0.00244557320605441	-3.54432051622381	0	0.667	1
Slc7a11	0.00252902319450655	1.56631674792376	1	1	1
Prkacb	0.00253163724162533	-3.28950661719499	0	0.778	1
Fgf2	0.00264923194503864	-3.47393118833241	0	0.667	1
Lratd2	0.00267415364375066	3.74146698640115	1	0.333	1
Lrrc8d	0.00269510746365616	3.33985000288462	1	0.222	1
Usp19	0.00273579201073648	-2.61029379067778	1	1	1
Dnajc1	0.00282836994141706	-1.86091240248028	1	1	1
Abtb2	0.00288320857224562	-3.3536369546147	0.25	0.778	1
Fnbp1l	0.00290494239147337	3.01601231798863	1	0.667	1
Chst7	0.00297961636044185	3.86382187371663	1	0.111	1
Setd6	0.00301523331315089	-3.43888424123321	0.25	0.667	1
Entpd6	0.00307193587247477	-4.31657486039316	0.25	0.667	1
Calhm6	0.00332460369464784	-3.25633975325979	0	0.667	1
Sec24b	0.00341696513557389	-2.56961453638772	0.75	1	1
Snx14	0.00344009345274414	-3.18762700317577	0.75	0.778	1
Yaf2	0.00348683365391826	-3.19719186721131	0.5	0.778	1
Traf3	0.00349368226726139	2.72412524839278	1	0.778	1
Mxi1	0.00359171072588148	2.90053510056869	1	0.667	1
Ncoa3	0.00366153922852645	-2.19930880822341	1	1	1
Ankrd16	0.00367639162079237	3.16992500144231	1	0.222	1
Riox2	0.00375472169444402	-3.51937415909358	0.25	0.667	1
Dnmt3a	0.00388091941729942	-4.40161698351652	0.25	0.778	1
Ptma	0.0039041712533593	-0.932788685006266	1	1	1
Ctnna1	0.00396745262157128	2.51882014392994	1	0.889	1
Zmat5	0.00415733483915043	-3	0.5	0.889	1
Sdc4	0.00426009681908147	-1.94423046138138	1	1	1
E2f4	0.00451280267521864	-2.4796904576211	0.75	1	1
Dgkz	0.00464430200474418	-2.32106135106983	0.75	1	1
Apol7c	0.00473500930428181	4.14974711950468	0.5	0	1
Pde1b	0.00484910392423307	3.65535182861255	0.75	0.111	1
Cd52	0.0051537940833128	-1.33022911147448	1	1	1
Mmp12	0.00516245389425747	3.05602881984186	1	0.889	1
Cmc2	0.00522649296689547	-2.44772611798502	1	0.889	1
G6pdx	0.00533454209072886	2.21386834902991	1	1	1
Gnb4	0.00539606470003947	3.37637587890974	0.75	0.333	1
Pla1a	0.00561637761439686	3.91408609701272	0.5	0.111	1
Slc41a1	0.00566581745226228	3.23132554610646	1	0.556	1
Rps6ka1	0.00569120957274567	2.92124588858559	1	0.667	1
Gstm5	0.00572571333429747	3.70043971814109	0.75	0	1
Pecr	0.00577796690586086	-3.32192809488736	0	0.556	1
Fxr2	0.00581947333770148	-2.55980902349282	0.75	0.889	1
Pid1	0.00597663358087096	3.00642626915943	1	0.667	1
Slc16a6	0.00610635380652959	-2.70659194512269	0.5	0.889	1
Acadm	0.00611872684693033	3.1548181090521	1	0.444	1
Lipt2	0.00618125132551985	3.7279204545632	0.75	0	1
Jcad	0.00627487838497693	3.97727992349992	0.5	0	1
Siva1	0.00632325289513871	-1.29255349275385	1	1	1
Xpc	0.00634654374904437	-3.47393118833241	0.25	0.556	1
Klhl3	0.00648141741383868	3.55896729218821	1	0.222	1
Clock	0.00673288607488928	-2.45066140900957	0.75	1	1
Snhg16	0.00681723356001856	-3.06273575534796	0.25	0.667	1
Trappc11	0.00682336377369014	-2.98994633533608	0.25	0.889	1
Snx2	0.00682823895685875	-2.68352633520475	0.5	0.889	1
Ccdc71	0.00702348748709872	3.40258575823259	0.75	0.111	1
Mlycd	0.00709695343013046	-3.34103691783507	0.25	0.556	1
Prps1	0.0071448561505531	-1.92506169018984	1	0.889	1
Pot1a	0.0072130433307967	-2.90046432644909	0.5	0.778	1
Strip2	0.0075638467920229	3.00180224263399	1	0.556	1
Nufip1	0.00761587567646279	-2.14571683059762	1	1	1
Stat4	0.00797874198817483	3.56847437793259	0.5	0.222	1
Rapgef1	0.00807258575100459	-2.6294811674998	0.5	1	1
Rnf139	0.00827512387561896	-3.18762700317577	0	0.667	1
B430212C06Rik	0.0084785256011033	-3	0	0.667	1
Pter	0.0085036445242056	-3.06273575534796	0.25	0.667	1
Slc25a25	0.00868345391653677	-3.31550182572793	0.25	0.667	1
Serpina3g	0.00869166467281947	-4.80480823994726	0.25	0.778	1
Arrdc1	0.00877409219761342	2.71366483943696	1	0.556	1
Spice1	0.00881644237843513	-3.4447848426729	0	0.444	1
Ranbp3	0.00898549256591053	-1.78038787445734	1	1	1
Kbtbd13	0.00904480072291829	3.52356195605701	0.75	0	1
Htt	0.00960636009493213	-1.82679241456839	1	1	1
Htatip2	0.00992286629793085	2.84799690655495	1	0.556	1
Ptpn2	0.0100790589016168	-1.45840500858836	1	1	1
Irak3	0.0101890117698022	3.29021923516002	1	0.333	1
Stat5a	0.0104360645404087	-1.12419443452104	1	1	1
Cd82	0.0105473351492689	-2.65550149353731	0.5	0.778	1
Dtnbp1	0.0105962772494105	-2.00639777119815	0.75	1	1
Sh3bgrl	0.0106076470902345	1.12010230280374	1	1	1
Aopep	0.0107456262145903	-3.1963972128035	0.5	0.778	1
Map3k1	0.0109999810022338	1.61373273941081	1	1	1
Pus10	0.0111841415394077	3.18878402869363	1	0.333	1
Haus8	0.0111995908371544	-1.92629031381699	1	1	1
Hs1bp3	0.0113435703337541	-3.05889368905357	0	0.556	1
Armc8	0.011347510307193	-2.3536369546147	0.75	1	1
Ccdc50	0.0115877521613123	1.44982642309789	1	1	1
Ppan	0.0116079036896133	-1.41199062371998	1	1	1
Nsmce1	0.0116858086026423	-2.79585928321977	0.5	0.889	1
Zfp862-ps	0.0117184348955543	-3.30256277002043	0.25	0.444	1
Coasy	0.011813206930272	-3.36405357056004	0.25	0.556	1
Phospho2	0.0118716091577074	-3.09686153925259	0	0.556	1
Relt	0.0119558431021442	2.19229281447077	1	0.889	1
Nsf	0.01201548361231	-1.20686502847957	1	1	1
Pcnx	0.0122240798838089	2.83977639974998	1	0.222	1
Ppp1r13l	0.0123422055782545	2.8703647195834	1	0.222	1
Plcb1	0.0124791874802819	-3.09310940439148	0.25	0.556	1
Eif4g1	0.0125153928491371	-1.09461142955671	1	1	1
Slc3a2	0.0126864119282644	1.06268659143065	1	1	1
Lag3	0.0127121318232481	-4.22239242133645	0	0.556	1
Psd3	0.0128016257677283	4.84549005094437	0.75	0	1
Ogt	0.0129054323224293	1.70652448060207	1	1	1
Dusp23	0.0130860935350095	-2.81713594285019	0.25	0.778	1
Tnfaip2	0.0136579505642014	2.70130646195862	1	0.667	1
Ahrr	0.0137359949108373	3.29545588352617	0.5	0.222	1
Crabp2	0.0137862632469817	-5.67869793898703	0	0.444	1
Esr1	0.0138441707931984	3.10281080558378	0.75	0.222	1
Rdx	0.0138566962532325	-1.00791387086396	1	1	1
Slc25a43	0.0138980066400004	-3.32192809488736	0	0.444	1
Snapc4	0.0140164670032942	-2.8073549220576	0	0.667	1
Gpr176	0.0140496668846401	-3.27301849440642	0	0.444	1
Marcksl1	0.0142224759715816	1.74165167500677	1	1	1
Rogdi	0.0142671774812447	-1.16572806745445	1	1	1
Prmt1	0.0144262078967772	-1.69632360966886	1	1	1
Ncor2	0.0144306511786272	-1.86960336274433	1	1	1
Itga1	0.0147826354293689	3.00642626915943	1	0.444	1
Gramd1a	0.0148984078521646	-1.78849589480629	0.75	1	1
Ablim1	0.0149427441862934	-3.27301849440642	0	0.444	1
Poldip2	0.0150057512447205	-1.89308479608349	0.75	1	1
Eif4ebp1	0.0150488629309053	0.961338379630895	1	1	1
Rufy2	0.0150672676119322	2.90689059560852	1	0.333	1
Mfsd11	0.0150925501073099	-2.49304001128012	0.5	0.889	1
Marco	0.0151905288463614	3.56847437793259	0.5	0.111	1
Prkar2b	0.0152811929078052	2.48186900775705	1	0.778	1
C5ar1	0.0153864983727727	3.40258575823259	0.5	0.111	1
Itpkb	0.0155097186718378	-3.03170885972734	0.25	0.556	1
Tbc1d2b	0.0156757906606551	3.04439411935845	0.75	0.222	1
Socs7	0.0156770114938009	-2.67807190511264	0.25	0.778	1
Mtmr7	0.0157590422421688	-3.05889368905357	0	0.556	1
Skil	0.015832460070537	1.79997539169201	1	1	1
Btbd11	0.0158618319187517	-3.91753783980803	0	0.556	1
Vezf1	0.016044693598185	2.75488750216347	1	0.556	1
St6galnac4	0.0161563749474895	-1.70328246790992	0.75	1	1
Ccn1	0.016179006544065	-5.14114210081328	0.25	0.444	1
Ssr3	0.0161968393397307	1.19647842048363	1	1	1
Plpp5	0.0162398335345421	2.93176526424755	1	0.333	1
Mrtfb	0.016377236679975	-1.69797146255034	1	1	1
Fcgr1	0.0166321822467428	3.43295940727611	0.5	0.111	1
Iqsec1	0.0169278286728516	-2.56342933917152	0.25	0.889	1
Fn1	0.0170292259754009	1.39871220888784	1	1	1
Pgd	0.0171381714265862	1.334831928118	1	1	1
Pcca	0.0172200438800468	-3.24961389007147	0.25	0.444	1
Glrx	0.0174421827279698	-1.34701907585019	1	1	1
Arhgap31	0.0174732273975208	-1.96131953183594	0.75	1	1
Aoah	0.0175153821097934	2.93545974780529	1	0.111	1
Ptpn18	0.0176009776179336	-2.76081233612057	0	0.667	1
Sla	0.0177557760356431	-2.95935801550265	0	0.556	1
Dnajc9	0.0178307836261901	-2.03680544099855	1	0.889	1
Larp4b	0.0181543784991492	1.25832011738803	1	1	1
Glrx2	0.0182005254427802	-1.86249647625007	0.75	1	1
Fancc	0.0182949008163602	2.86326366320826	1	0.444	1
Acly	0.0184448623806958	1.45706227167531	1	1	1
Borcs8	0.0184747569348766	2.75488750216347	1	0.444	1
Klf6	0.018524141351041	1.62395663233702	1	1	1
Uqcr10	0.0185344492445067	-1.06914616104077	1	1	1
Ptpn3	0.0185749560301692	2.98550043030489	0.75	0.556	1
Msr1	0.0185824179200807	1.92568819106264	1	0.889	1
Vamp1	0.0186976295563493	3.28540221886225	0.75	0.111	1
Asgr2	0.0187780795771171	3.1333991254172	0.75	0.111	1
Gns	0.0189045764825443	-1.64158754608895	1	1	1
Rasal2	0.0189304631785302	3.26508223448265	0.75	0.111	1
Oxr1	0.0191528529993562	-2.3112016882943	0.75	0.778	1
Fpr2	0.0191673055804932	3.01792190799726	0.75	0.111	1
2510009E07Rik	0.0192303978807812	3.20554891117303	0.75	0.333	1
Kctd12	0.0193172903229904	2.7042614290935	1	0.556	1
Ttc39c	0.019400708276933	2.49854774890368	1	0.667	1
Naif1	0.0195762685501809	-2.85982234195174	0.25	0.667	1
Tspan31	0.0196474566468331	2.29645740737124	1	0.778	1
Mrps31	0.0199171018911631	2.71424551766612	1	0.444	1
Ranbp9	0.0203388211534724	-2.81192765184743	0.25	0.667	1
Arhgef3	0.0204114441229191	2.90689059560852	0.75	0.222	1
Dlat	0.020442938306226	-2.68805599368526	0.25	0.889	1
Evl	0.0205147977358039	-2.73696559416621	0	0.667	1
Ppp4r1	0.0205162720918591	2.5668151540109	1	0.556	1
Klhl23	0.0206360458285467	-2.93441165837242	0.25	0.556	1
Crcp	0.0207706240601528	2.63624300566485	1	0.556	1
Perp	0.0208233338718338	-3.09686153925259	0	0.444	1
Ccdc32	0.0208457768584382	2.75488750216347	1	0.111	1
Dpysl5	0.0208563039441847	3.0574502721839	0.75	0.111	1
Sorl1	0.0208963491576481	-3.22239242133645	0.25	0.556	1
Ccne1	0.0209253061087928	-2.47643804394299	0.5	0.778	1
Pex14	0.0209372044034005	-2.61667136044849	0.5	0.778	1
Polrmt	0.0210191428461554	-2.70043971814109	0.25	0.778	1
Pilra	0.0211349565507295	3.29768054864069	0.75	0.333	1
Tor3a	0.0211651578330769	-2.2410080995038	0.5	0.889	1
Dpp8	0.0212481025735458	-2.05246741989414	0.75	1	1
Cnpy4	0.0212936146146263	-2.76081233612057	0.5	0.667	1
Mbd3	0.0213370288819725	-1.3250455983988	1	1	1
Wdr53	0.0213460413928794	-2.73696559416621	0	0.667	1
Pirb	0.0213583527412347	2.68929916053589	1	0.556	1
Saa3	0.0214551357709598	6.01024012227432	0.75	0.111	1
Stx2	0.0215309901877608	3.12685627955043	1	0.222	1
Cfap20	0.0215729701757538	-2.32192809488736	0.5	1	1
Ssrp1	0.0215790089129693	-1.07269522812184	1	1	1
Mrps7	0.0216785199565934	-2.24188859696224	0.5	1	1
Cnn3	0.0217265851900587	-2.40885892434972	1	0.778	1
Prdm5	0.0217458570513564	-3.03952836418664	0	0.444	1
Tubgcp5	0.0218217240391299	3.22881869049588	0.75	0.333	1
Ahnak	0.0218224554856951	2.16346997930501	1	0.889	1
Ncf1	0.0219626687102199	2.84235034341381	1	0.333	1
Kif16b	0.022268536852242	3.27228671907199	0.75	0.222	1
Nfkb2	0.022429785470585	1.1479406516068	1	1	1
Adck2	0.0224675211113035	3.16992500144231	0.75	0.111	1
Eed	0.0224896317982816	1.4134820327768	1	1	1
Tug1	0.0225060788766836	-2.24100809950379	0.75	0.889	1
Thyn1	0.0225958285282959	-2.04673105034499	0.75	1	1
Plek	0.0228840057735153	-1.35410850063651	1	1	1
Atp5mpl	0.0231246906757	-1.00910743079021	1	1	1
Mark3	0.0231464857308933	-1.33430622716599	1	1	1
Slc38a7	0.0233979652139763	-2.8073549220576	0	0.556	1
Npc2	0.0235988820017392	0.812624000711789	1	1	1
Il6	0.0236383937098989	3.23703919730085	0.75	0.333	1
Golim4	0.0238719603658568	-2.46428101829869	0.25	0.889	1
Smg5	0.0239595916561679	-1.74284216050288	1	1	1
Ptger2	0.024134320587608	3.29920801838728	0.75	0.222	1
Soga1	0.0241392128413607	-2.83007499855769	0	0.556	1
Ttpal	0.0244607585963297	-3.11547721741994	0	0.444	1
Nceh1	0.0250175448058708	-4.12285674778553	0.25	0.444	1
Rasa1	0.0250421560967628	2.3295816674308	1	0.667	1
Psmc4	0.0252516673509568	-1.19022241567554	1	1	1
Mark2	0.0253968238735087	-1.8073549220576	0.75	1	1
Snapin	0.0257588500752867	2.38222860515518	1	0.667	1
Smc4	0.0258895338271995	-1.52083216330144	1	1	1
Supt6	0.0259353654356118	2.18982455888002	1	0.778	1
Fyn	0.0259523136016806	-2.30580842952409	0.25	1	1
Gm4707	0.0260150612344981	-2.95109039951905	0.25	0.444	1
Mfn2	0.0264091704082236	-2.65207669657969	0.5	0.778	1
Pdia6	0.0267574463396436	-1.13515958328164	1	1	1
Det1	0.0268773748481043	-2.93859945533586	0	0.444	1
Pdlim7	0.0272265478886822	2.85442317571438	0.75	0.333	1
Zswim6	0.0273143313360267	-2.50814690367033	0.25	0.667	1
Vps9d1	0.0273214828857341	2.96248292157184	1	0.333	1
Phf5a	0.0273891866940006	-1.46524894523261	1	1	1
Mdn1	0.0273914192370374	-1.62742274725991	0.75	1	1
Mdh1	0.0274470880836905	-1.55099265149202	1	1	1
Chd1	0.0275166515825422	-1.31550182572793	1	1	1
Ncl	0.0275292775177944	-0.775054318651325	1	1	1
Csrnp1	0.0275313972554071	-1.97303295239973	0.75	1	1
Vars	0.0276154850122978	-1.38529015588479	1	1	1
Metap1d	0.027886985831678	-2.76081233612057	0	0.556	1
Efhd2	0.0279533948912265	-1.11786183786514	1	1	1
Clpp	0.0280212253038629	-1.87703847752827	0.75	1	1
Ddx17	0.028267275066355	-1.32161063531058	1	1	1
Spata6	0.0283578783256519	-2.83007499855769	0.25	0.444	1
Map3k20	0.0286038269265626	-2.68422413209423	0.5	0.667	1
Cst3	0.0288284254561047	-1.40650032206812	1	1	1
Ifi207	0.0289952589992806	3.0680453874231	0.5	0.222	1
Arrdc3	0.029085428924065	2.45597606000108	0.75	0.667	1
Golga5	0.0291664855662706	-2.28010791919273	0.75	0.778	1
Wac	0.0291905370459528	2.31831684133498	1	0.778	1
Dock4	0.0292810497158733	3.16992500144231	0.5	0.111	1
Hps4	0.0293459850718587	2.72012208400279	0.75	0.444	1
Ly75	0.0294064387078695	-1.45734830413681	0.75	1	1
Ifi209	0.0296554590491655	2.46948528330122	1	0.333	1
Klhdc10	0.0296771498047992	-2.79090440127701	0.5	0.556	1
Rap2a	0.0297363578360386	-0.785495488093865	1	1	1
Cstf2	0.0297934454618242	-2.76081233612057	0.5	0.667	1
Odc1	0.029997984345688	-1.10656012268388	1	1	1
Cks1b	0.0300038396453115	-2.25410128106379	0.75	0.889	1
Ier2	0.030056375966784	-1.31823506628191	1	1	1
Mrpl42	0.0301681043941072	-1.08572987402588	1	1	1
Mapk13	0.0301831830135798	3.20554891117303	0.5	0.111	1
Tpra1	0.0304888688344145	-1.73053932500677	1	0.889	1
Eif4h	0.0305569504165456	-0.889781244681956	1	1	1
Tesk2	0.0307407459134353	3.32192809488736	0.5	0	1
Hmgxb3	0.0307410835899242	2.97727992349992	0.75	0.222	1
Pgap2	0.0307651417499534	1.34097054277854	1	1	1
Coq4	0.0307655673462704	-3.09686153925259	0	0.333	1
Cdk19	0.0308546288572367	2.75488750216347	0.75	0.222	1
Rab5a	0.0309020224830576	-2.3743955147815	0.5	0.889	1
Cib1	0.0310369778509627	-1.76733924320973	1	1	1
Tedc2	0.0312263023411817	-2.73696559416621	0	0.556	1
Slc38a6	0.0314045615875777	2.6724253419715	1	0.111	1
Mtmr4	0.0314247237654204	2.15305118287792	1	0.778	1
Gga3	0.0315117577008723	2.62630329610206	1	0.444	1
Ypel5	0.0317246104342859	2.1963972128035	1	0.778	1
Zfp629	0.0318681137814068	-3.06529146025172	0.25	0.444	1
Pcbp1	0.0320285956921285	1.11162636087765	1	1	1
Plxdc2	0.0321160447280872	1.99758890590026	1	0.778	1
Mfsd4b4	0.0321783246391927	3.19740573786442	0.5	0.222	1
Zfpl1	0.032189651750734	-2.73696559416621	0.25	0.556	1
Atp8a1	0.0323109577230254	2.60288440871842	1	0.111	1
Bmp1	0.0323404674516619	4.4757334309664	0.5	0	1
Kif3c	0.0324687404420403	3.16992500144231	0.5	0.111	1
Btd	0.0325058947037343	3.09049053394791	1	0.222	1
Cryz	0.0325161239132159	3.16992500144231	0.75	0	1
Zfp398	0.0325858521244216	-2.40575968569083	0.5	0.778	1
Ntan1	0.0326556068918785	2.26425238399047	1	0.667	1
Ogfod3	0.0326826178987393	-2.93859945533586	0	0.444	1
Lhx1	0.0326936722739481	-3.07800251200127	0	0.333	1
Top3a	0.0328673004707232	-3.11547721741994	0	0.333	1
Med16	0.0328871673862735	-2.95935801550265	0	0.444	1
Thap4	0.0329977719073724	-2.54279304647722	0.25	0.778	1
Nadsyn1	0.0330085978312622	3.28540221886225	0.5	0	1
Cdkn2c	0.0330706376546029	-3.11547721741994	0	0.333	1
Chchd4	0.0335920001834731	1.85074751757098	1	0.889	1
Gmppb	0.0336794668069962	-3.03952836418664	0	0.333	1
Scd1	0.0341633362603102	-1.57266514191777	1	1	1
Syde2	0.0343338970708109	-2.31550182572793	0.25	0.667	1
Tbc1d23	0.0343893264293682	-2.4447848426729	0	0.667	1
Usp49	0.0344248887893778	-2.71271804791953	0	0.556	1
Ets2	0.0348288981432713	-1.28590887208638	0.75	1	1
Ets1	0.0348874236815568	-2.61143471208235	0	0.556	1
Erp44	0.0350027023329219	2.06069593168755	1	0.778	1
Hat1	0.0351583198539908	-1.0011527727668	1	1	1
Igsf3	0.0352154545103748	-3.87446911791614	0.25	0.444	1
Cul3	0.0352526763549545	1.64229567578711	1	1	1
Tnip3	0.0353186268563281	-1.94158331377468	0.75	0.889	1
Tspoap1	0.0355476918273488	-2.61775243583883	0.75	0.889	1
Gm266	0.0356592474330702	3.20945336562895	0.5	0	1
Sfn	0.035782564697766	-2.3536369546147	0	0.667	1
Rexo5	0.0359895198810625	3.20945336562895	0.5	0	1
Il18bp	0.0360133400353203	3.09592441999854	0.5	0.111	1
Mpv17l2	0.0360404695177951	-1.91146332539834	1	0.889	1
Tuba1b	0.0361090514467195	-0.96175976505411	1	1	1
Pcdh7	0.0363454269865895	-2.76081233612057	0	0.444	1
Vps50	0.0363627498079613	-2.66014999711537	0.5	0.778	1
Mthfd2	0.0364685112991764	-1.5010107223887	1	1	1
Ogfod1	0.0364827456725484	-2.61434630750225	0.5	0.667	1
Pfkl	0.0365170238553428	-0.908829109972099	1	1	1
Rnf215	0.0366066930329	-2.81192765184743	0.25	0.444	1
Ak3	0.0366082083786412	-1.68352633520475	0.75	1	1
Nudt22	0.036635927636005	3.11334147307594	0.75	0.111	1
Nbl1	0.0367426169953605	-2.87446911791614	0	0.444	1
Dgkh	0.036747998990185	-2.78427130894456	0	0.444	1
Tmem160	0.0368126027079191	-1.64330648695196	1	1	1
Nolc1	0.0368752994280075	-1.12994617257185	1	1	1
Stx5a	0.036936010301987	2.55987151975833	1	0.444	1
Itga4	0.0369516223571608	2.70242008226933	1	0.444	1
P3h3	0.0373442496946868	-2.53051471669878	0	0.556	1
Septin9	0.0375889757738066	-1.60838138810479	1	0.889	1
E4f1	0.0378279264480843	-2.19572447087437	0.75	0.778	1
Mef2a	0.0379028082119352	2.18487534290828	1	0.667	1
Uba7	0.0379528431642995	3.20739970686098	0.5	0.333	1
Nck2	0.0380226412956193	-2.3040061868901	0.5	0.889	1
Axl	0.0380871136014414	3.74619654189942	1	0.444	1
Hsp90aa1	0.0380888547761625	-0.885116362115649	1	1	1
Ctsl	0.0382691414889971	-1.33111770315495	1	1	1
Rps6ka5	0.0383100603771289	2.98621304826992	1	0.222	1
Lman2l	0.0387386362123844	-2.63742992061529	0.25	0.556	1
Plekha8	0.0388013830334098	2.71741279674481	1	0.111	1
Acp6	0.0388840874185495	-2.85244281158614	0	0.444	1
